Cell,Mutation,MOI,dataSet,SCALING_timeRange,SCALING_intensityMin,SCALING_intensityMax,SCALING_intensityRange,DEC_dataInputName,DEC_intensityMaximum,DEC_threshold_minimum_for_intensity_maximum,DEC_test_minimum_for_intensity_maximum,DEC_intensityRange,DEC_threshold_intensity_range,DEC_test_intensity_range,DEC_decisonSteps,DEC_decision,SM_maximum_N_Estimate,SM_maximum_Std_Error,SM_maximum_t_value,SM_maximum_Pr_t,SM_slopeParam_N_Estimate,SM_slopeParam_Std_Error,SM_slopeParam_t_value,SM_slopeParam_Pr_t,SM_midPoint_N_Estimate,SM_midPoint_Std_Error,SM_midPoint_t_value,SM_midPoint_Pr_t,SM_residual_Sum_of_Squares,SM_log_likelihood,SM_AIC_value,SM_BIC_value,SM_isThisaFit,SM_startVector_maximum,SM_startVector_slopeParam,SM_startVector_midPoint,SM_model,SM_additionalParameters,SM_maximum_Estimate,SM_slopeParam_Estimate,SM_midPoint_Estimate,SM_dataInputName,SM_betterFit,SM_correctFit,SM_totalFit,SM_maximum_x,SM_maximum_y,SM_midPoint_x,SM_midPoint_y,SM_slope,SM_incrementTime,SM_startPoint_x,SM_startPoint_y,SM_reachMaximum_x,SM_reachMaximum_y,DSM_finalAsymptoteIntensityRatio_N_Estimate,DSM_finalAsymptoteIntensityRatio_Std_Error,DSM_finalAsymptoteIntensityRatio_t_value,DSM_finalAsymptoteIntensityRatio_Pr_t,DSM_maximum_N_Estimate,DSM_maximum_Std_Error,DSM_maximum_t_value,DSM_maximum_Pr_t,DSM_slope1Param_N_Estimate,DSM_slope1Param_Std_Error,DSM_slope1Param_t_value,DSM_slope1Param_Pr_t,DSM_midPoint1Param_N_Estimate,DSM_midPoint1Param_Std_Error,DSM_midPoint1Param_t_value,DSM_midPoint1Param_Pr_t,DSM_slope2Param_N_Estimate,DSM_slope2Param_Std_Error,DSM_slope2Param_t_value,DSM_slope2Param_Pr_t,DSM_midPointDistanceParam_N_Estimate,DSM_midPointDistanceParam_Std_Error,DSM_midPointDistanceParam_t_value,DSM_midPointDistanceParam_Pr_t,DSM_residual_Sum_of_Squares,DSM_log_likelihood,DSM_AIC_value,DSM_BIC_value,DSM_isThisaFit,DSM_startVector_finalAsymptoteIntensityRatio,DSM_startVector_maximum,DSM_startVector_slope1Param,DSM_startVector_midPoint1Param,DSM_startVector_slope2Param,DSM_startVector_midPointDistanceParam,DSM_model,DSM_additionalParameters,DSM_finalAsymptoteIntensityRatio_Estimate,DSM_maximum_Estimate,DSM_slope1Param_Estimate,DSM_midPoint1Param_Estimate,DSM_slope2Param_Estimate,DSM_midPointDistanceParam_Estimate,DSM_dataInputName,DSM_betterFit,DSM_correctFit,DSM_totalFit,DSM_maximum_x,DSM_maximum_y,DSM_midPoint1_x,DSM_midPoint1_y,DSM_midPoint2_x,DSM_midPoint2_y,DSM_slope1,DSM_slope2,DSM_finalAsymptoteIntensity,DSM_incrementTime,DSM_startPoint_x,DSM_startPoint_y,DSM_reachMaximum_x,DSM_reachMaximum_y,DSM_decrementTime,DSM_startDeclinePoint_x,DSM_warning_startDeclinePoint_cor,DSM_startDeclinePoint_y,DSM_endDeclinePoint_x,DSM_endDeclinePoint_y,DEC_test_name,DEC_test_sm_modelCheck,DEC_test_dsm_modelCheck,DEC_test_dataScalingParameters,DEC_test_sigmoidalFit,DEC_test_doublesigmoidalFit,DEC_test_sigmoidalAdditionalParameters,DEC_test_doublesigmoidalAdditionalParameters,DEC_threshold_AIC,DEC_sigmoidalAIC,DEC_test_sigmoidalAIC,DEC_doublesigmoidalAIC,DEC_test_doublesigmoidalAIC,DEC_dsm_maximum_x,DEC_timeRange,DEC_test_dsm_maximum_x,DEC_sm_tmax_IntensityRatio,DEC_threshold_sm_tmax_IntensityRatio,DEC_test_sm_tmax_IntensityRatio,DEC_dsm_tmax_IntensityRatio,DEC_threshold_dsm_tmax_IntensityRatio,DEC_test_dsm_tmax_IntensityRatio,DEC_sm_startPoint_x,DEC_test_sm_startPoint_x,DEC_dsm_startPoint_x,DEC_test_dsm_startPoint_x,DEC_sm_startIntensity,DEC_threshold_t0_max_int,DEC_test_sm_startIntensity,DEC_dsm_startIntensity,DEC_test_dsm_startIntensity,COMB_maximum_x,COMB_maximum_y,COMB_midPoint1_x,COMB_midPoint1_y,COMB_midPoint2_x,COMB_midPoint2_y,COMB_slope1,COMB_slope2,COMB_finalAsymptoteIntensity,COMB_incrementTime,COMB_startPoint_x,COMB_startPoint_y,COMB_reachMaximum_x,COMB_reachMaximum_y,COMB_decrementTime,COMB_startDeclinePoint_x,COMB_startDeclinePoint_y,COMB_endDeclinePoint_x,COMB_endDeclinePoint_y,DSM_warning_reachMaximum_cor
363,WT,500,SCV031,24,1.31634523957502e-15,3.01304105349816e-15,1.69669581392314e-15,363,3.01304105349816e-15,0.05,FALSE,1.69669581392314e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,WT,500,SCV031,24,2.0653155855462e-15,3.67991141133476e-15,1.61459582578856e-15,364,3.67991141133476e-15,0.05,FALSE,1.61459582578856e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,WT,500,SCV031,24,8.43349511899985e-16,2.97884799584746e-15,2.13549848394748e-15,365,2.97884799584746e-15,0.05,FALSE,2.13549848394748e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,WT,500,SCV031,24,1.41976729060989e-15,2.89502400978934e-15,1.47525671917945e-15,366,2.89502400978934e-15,0.05,FALSE,1.47525671917945e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,WT,500,SCV031,24,1.26287569250446e-15,3.28842989715748e-15,2.02555420465302e-15,367,3.28842989715748e-15,0.05,FALSE,2.02555420465302e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,WT,500,SCV031,24,1.90908385124989e-15,3.40071999890264e-15,1.49163614765275e-15,368,3.40071999890264e-15,0.05,FALSE,1.49163614765275e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,WT,500,SCV031,24,1.57134171489626e-15,1.286645988,1.286645988,369,1.286645988,0.05,TRUE,1.286645988,0.1,TRUE,1c_8_9,double_sigmoidal,0.722195643093806,0.0314400555315664,22.9705587628084,1.18283007788457e-24,31.3246413370114,12.4607734734897,2.51386010697126,0.0160685678866676,0.357608854575812,0.0145571932461575,24.56578328863,9.59354227940975e-26,1.01702042922431,19.488585660764,-30.9771713215279,-23.9323708587537,TRUE,1.43142084851861,10.0989946889016,0.336799812915269,1,TRUE,0.929210126737726,1.30519338904214,8.58261250981949,369,2,20,27,NA,0.929210126737726,8.58261250981949,0.464605063368863,0.303199728612272,3.06467994213144,7.05027253875378,0,10.1149524808852,0.929210126737726,0,0.397762566408271,0,1,0.80231695388657,0.0219877859544504,36.4892106712626,1.2941107234858e-30,22.2010384798602,3.85829570301481,5.75410496984788,1.35193156271088e-06,0.371679532528267,0.0090609798770159,41.01979450049,1.8862451316328e-32,44.6993719238323,24.0682290108702,1.85719405875871,0.0712574064327834,0.593988992094049,0.0243665801979058,24.3771997247731,2.16453110245223e-24,0.288404389974409,46.5843660746419,-79.1687321492839,-66.8403313394289,TRUE,0.133998635224998,1.15166104556993,18.8523121812288,0.412978801138233,38.2914842123957,0.483122260773089,1,TRUE,0,1.03229788982254,0.925043269994176,8.92030878067841,1.86247383015968,14.2557358102572,369,5,20,74,18.1944055418447,1.03229788982254,8.91969968050402,0.516148780788345,23.1763454280026,0.51614862486048,0.238797233466833,-0.480790414617941,0,4.32290556651661,6.75824689724571,0,11.0811524637623,1.03229788982254,2.14708500510113,22.1028029254521,NA,1.03229788982254,24.2498879305532,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-30.9771713215279,TRUE,-79.1687321492839,TRUE,18.1944055418447,24,TRUE,0.999999998176799,0.85,TRUE,0.177372078643639,0.75,TRUE,7.05027253875378,TRUE,6.75824689724571,TRUE,1.26810331250499e-05,0.05,TRUE,0.000269251769504233,TRUE,18.1944055418447,1.03229788982254,8.91969968050402,0.516148780788345,23.1763454280026,0.51614862486048,0.238797233466833,-0.480790414617941,0,4.32290556651661,6.75824689724571,0,11.0811524637623,1.03229788982254,2.14708500510113,22.1028029254521,1.03229788982254,24.2498879305532,0,NA
370,WT,500,SCV031,24,1.42546329756733e-15,3.1953482266888e-15,1.76988492912147e-15,370,3.1953482266888e-15,0.05,FALSE,1.76988492912147e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,WT,500,SCV031,24,8.51729286496527e-16,2.78719084670302e-15,1.93546156020649e-15,371,2.78719084670302e-15,0.05,FALSE,1.93546156020649e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,WT,500,SCV031,24,1.70011321935337e-15,3.5145647499105e-15,1.81445153055713e-15,372,3.5145647499105e-15,0.05,FALSE,1.81445153055713e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,WT,500,SCV031,24,2.01838318267371e-15,3.50764634606894e-15,1.48926316339523e-15,373,3.50764634606894e-15,0.05,FALSE,1.48926316339523e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,WT,500,SCV031,24,1.25562275405508e-15,3.1543352133967e-15,1.89871245934162e-15,374,3.1543352133967e-15,0.05,FALSE,1.89871245934162e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,WT,500,SCV031,24,1.69169139749836e-15,3.28655485771596e-15,1.5948634602176e-15,375,3.28655485771596e-15,0.05,FALSE,1.5948634602176e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,WT,500,SCV031,24,2.51625409644097e-15,3.90651760227513e-15,1.39026350583415e-15,376,3.90651760227513e-15,0.05,FALSE,1.39026350583415e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,WT,500,SCV031,24,1.49265144198667e-15,1.238126044,1.238126044,377,1.238126044,0.05,TRUE,1.238126044,0.1,TRUE,1c_5b_6_8,sigmoidal,0.685476253927466,0.0289553641504602,23.6735497562917,3.83957150118284e-25,10.1115865641338,2.06171301124019,4.90445882089639,1.60462636254959e-05,0.343175868203001,0.021666803469728,15.8387862188565,7.87034207614193e-19,0.482582456215594,35.5164203601035,-63.0328407202069,-55.9880402574327,TRUE,0.893263812549412,13.9498137587309,-0.323856226883363,1,TRUE,0.848706002531153,0.42131610683891,8.23622083687202,377,2,20,24,NA,0.848706002531153,8.23622083687202,0.424353001265577,0.0893933772093098,9.49405905701441,3.48919130836482,0,12.9832503653792,0.848706002531153,0.852438777437479,0.11122244843366,7.66426912410513,3.76388473142254e-09,0.775052808660728,0.0975997530932659,7.94113493217642,1.64294176590011e-09,5.74490470996456,2.60692423478592,2.20370988665742,0.0338467432302549,0.583063031440858,0.344571305288105,1.69214041474912,0.0990256342044376,180,505.213878040417,0.356284749536512,0.72365100175542,0.04,0.349378084191521,0.114489150321384,0.909469088769563,0.436739092658538,37.6624605990159,-61.3249211980319,-48.9965203881769,TRUE,0.808237407589331,0.953794101253152,118.573647810346,0.421350045690779,85.8543815202196,0.159987343219109,1,TRUE,0.852438777437479,0.959613067878196,0.239371029581857,13.9935127545806,7.5,0.96,377,5,20,119,14.3972849586546,0.959613067878196,9.58229565493557,0.479805857108018,14.9737106541428,0.888811634159326,0.0852095228653926,-0.278087954234489,0.818011390395118,11.2618054368655,3.95139293650281,0,14.3972849586546,0.959613067878196,0.509197451118925,14.7191119285834,NA,0.959613067878196,15.2283093797023,0.818011390395118,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-63.0328407202069,TRUE,-61.3249211980319,TRUE,14.3972849586546,24,TRUE,0.998696677152379,0.85,TRUE,0.852438777437479,0.75,FALSE,3.48919130836482,TRUE,3.95139293650281,TRUE,0.02561093004808,0.05,TRUE,0.0630350145241341,FALSE,NA,0.848706002531153,8.23622083687202,0.424353001265577,NA,NA,0.0893933772093098,NA,NA,9.49405905701441,3.48919130836482,0,12.9832503653792,0.848706002531153,NA,NA,NA,NA,NA,TRUE
378,WT,500,SCV031,24,7.23203930767253e-16,2.022568109,2.022568109,378,2.022568109,0.05,TRUE,2.022568109,0.1,TRUE,1c_8_9,double_sigmoidal,0.680382807430862,0.03361766386499,20.2388485459106,1.26440393487791e-22,63.9243853640001,38.6440283643853,1.65418534427206,0.105917408836621,0.466849137905651,0.0108101688318935,43.1861097791826,3.51317650088272e-35,1.05513929758563,18.6974804920875,-29.394960984175,-22.3501605214008,TRUE,1.3474074807018,66.2967643551878,0.954977711383253,1,TRUE,1.37612056822155,2.66351605683334,11.2043793097356,378,2,20,21,NA,1.37612056822155,11.2043793097356,0.688060284110775,0.916329807399178,1.50177431434583,10.4534921525627,0,11.9552664669085,1.37612056822155,0.400251256116056,0.0493644197191346,8.10809199000695,1.00057888406398e-09,0.804628048855402,0.0204855506216034,39.2778336163864,9.07070630367192e-32,34.0257902950556,6.21923366303377,5.47105835519575,3.26769633860347e-06,0.482955889793246,0.00619303284015846,77.9837443556797,1.18850596682388e-42,180,161.360212944385,1.1155166240518,0.271822022543084,0.417981034718373,0.00863578185316364,48.4010645272668,4.61666119996243e-35,0.217216930446783,52.6789085837795,-91.3578171675591,-79.0294163577041,TRUE,0.690983154578134,0.306762775965035,120.522323398599,0.648195324805565,145.089075219335,0.534399238703772,1,TRUE,0.400251256116056,1.62741503122183,1.41774126229398,11.5909413550379,7.5,10.031544833241,378,6,20,66,19.8410925230199,1.62741503122183,11.5909190312994,0.813702693345019,21.6225057822996,1.13936361769019,0.576819069592986,-1.8300916521922,0.651374910468688,2.82136135403804,10.1802383542803,0,13.0015997083184,1.62741503122183,0.533328546460488,21.3558415090694,NA,1.62741503122183,21.8891700555298,0.651374910468688,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-29.394960984175,TRUE,-91.3578171675591,TRUE,19.8410925230199,24,TRUE,0.999999999999998,0.85,TRUE,0.400251266928283,0.75,TRUE,10.4534921525627,TRUE,10.1802383542803,TRUE,1.50656220305538e-13,0.05,TRUE,1.18784712992056e-07,TRUE,19.8410925230199,1.62741503122183,11.5909190312994,0.813702693345019,21.6225057822996,1.13936361769019,0.576819069592986,-1.8300916521922,0.651374910468688,2.82136135403804,10.1802383542803,0,13.0015997083184,1.62741503122183,0.533328546460488,21.3558415090694,1.62741503122183,21.8891700555298,0.651374910468688,NA
