Cell,Mutation,MOI,dataSet,SCALING_timeRange,SCALING_intensityMin,SCALING_intensityMax,SCALING_intensityRange,DEC_dataInputName,DEC_intensityMaximum,DEC_threshold_minimum_for_intensity_maximum,DEC_test_minimum_for_intensity_maximum,DEC_intensityRange,DEC_threshold_intensity_range,DEC_test_intensity_range,DEC_decisonSteps,DEC_decision,SM_maximum_N_Estimate,SM_maximum_Std_Error,SM_maximum_t_value,SM_maximum_Pr_t,SM_slopeParam_N_Estimate,SM_slopeParam_Std_Error,SM_slopeParam_t_value,SM_slopeParam_Pr_t,SM_midPoint_N_Estimate,SM_midPoint_Std_Error,SM_midPoint_t_value,SM_midPoint_Pr_t,SM_residual_Sum_of_Squares,SM_log_likelihood,SM_AIC_value,SM_BIC_value,SM_isThisaFit,SM_startVector_maximum,SM_startVector_slopeParam,SM_startVector_midPoint,SM_model,SM_additionalParameters,SM_maximum_Estimate,SM_slopeParam_Estimate,SM_midPoint_Estimate,SM_dataInputName,SM_betterFit,SM_correctFit,SM_totalFit,SM_maximum_x,SM_maximum_y,SM_midPoint_x,SM_midPoint_y,SM_slope,SM_incrementTime,SM_startPoint_x,SM_startPoint_y,SM_reachMaximum_x,SM_reachMaximum_y,DSM_finalAsymptoteIntensityRatio_N_Estimate,DSM_finalAsymptoteIntensityRatio_Std_Error,DSM_finalAsymptoteIntensityRatio_t_value,DSM_finalAsymptoteIntensityRatio_Pr_t,DSM_maximum_N_Estimate,DSM_maximum_Std_Error,DSM_maximum_t_value,DSM_maximum_Pr_t,DSM_slope1Param_N_Estimate,DSM_slope1Param_Std_Error,DSM_slope1Param_t_value,DSM_slope1Param_Pr_t,DSM_midPoint1Param_N_Estimate,DSM_midPoint1Param_Std_Error,DSM_midPoint1Param_t_value,DSM_midPoint1Param_Pr_t,DSM_slope2Param_N_Estimate,DSM_slope2Param_Std_Error,DSM_slope2Param_t_value,DSM_slope2Param_Pr_t,DSM_midPointDistanceParam_N_Estimate,DSM_midPointDistanceParam_Std_Error,DSM_midPointDistanceParam_t_value,DSM_midPointDistanceParam_Pr_t,DSM_residual_Sum_of_Squares,DSM_log_likelihood,DSM_AIC_value,DSM_BIC_value,DSM_isThisaFit,DSM_startVector_finalAsymptoteIntensityRatio,DSM_startVector_maximum,DSM_startVector_slope1Param,DSM_startVector_midPoint1Param,DSM_startVector_slope2Param,DSM_startVector_midPointDistanceParam,DSM_model,DSM_additionalParameters,DSM_finalAsymptoteIntensityRatio_Estimate,DSM_maximum_Estimate,DSM_slope1Param_Estimate,DSM_midPoint1Param_Estimate,DSM_slope2Param_Estimate,DSM_midPointDistanceParam_Estimate,DSM_dataInputName,DSM_betterFit,DSM_correctFit,DSM_totalFit,DSM_maximum_x,DSM_maximum_y,DSM_midPoint1_x,DSM_midPoint1_y,DSM_midPoint2_x,DSM_midPoint2_y,DSM_slope1,DSM_slope2,DSM_finalAsymptoteIntensity,DSM_incrementTime,DSM_startPoint_x,DSM_startPoint_y,DSM_reachMaximum_x,DSM_reachMaximum_y,DSM_decrementTime,DSM_startDeclinePoint_x,DSM_startDeclinePoint_y,DSM_endDeclinePoint_x,DSM_endDeclinePoint_y,DEC_test_name,DEC_test_sm_modelCheck,DEC_test_dsm_modelCheck,DEC_test_dataScalingParameters,DEC_test_sigmoidalFit,DEC_test_doublesigmoidalFit,DEC_test_sigmoidalAdditionalParameters,DEC_test_doublesigmoidalAdditionalParameters,DEC_threshold_AIC,DEC_sigmoidalAIC,DEC_test_sigmoidalAIC,DEC_doublesigmoidalAIC,DEC_test_doublesigmoidalAIC,DEC_dsm_maximum_x,DEC_timeRange,DEC_test_dsm_maximum_x,DEC_sm_tmax_IntensityRatio,DEC_threshold_sm_tmax_IntensityRatio,DEC_test_sm_tmax_IntensityRatio,DEC_dsm_tmax_IntensityRatio,DEC_threshold_dsm_tmax_IntensityRatio,DEC_test_dsm_tmax_IntensityRatio,DEC_sm_startPoint_x,DEC_test_sm_startPoint_x,DEC_dsm_startPoint_x,DEC_test_dsm_startPoint_x,DEC_sm_startIntensity,DEC_threshold_t0_max_int,DEC_test_sm_startIntensity,DEC_dsm_startIntensity,DEC_test_dsm_startIntensity,COMB_maximum_x,COMB_maximum_y,COMB_midPoint1_x,COMB_midPoint1_y,COMB_midPoint2_x,COMB_midPoint2_y,COMB_slope1,COMB_slope2,COMB_finalAsymptoteIntensity,COMB_incrementTime,COMB_startPoint_x,COMB_startPoint_y,COMB_reachMaximum_x,COMB_reachMaximum_y,COMB_decrementTime,COMB_startDeclinePoint_x,COMB_startDeclinePoint_y,COMB_endDeclinePoint_x,COMB_endDeclinePoint_y,DSM_warning_reachMaximum_cor,DSM_warning_startDeclinePoint_cor
957,WT,500,SCV032,24,9.45155011216178e-16,2.44095618814696e-15,1.49580117693078e-15,957,2.44095618814696e-15,0.3,FALSE,1.49580117693078e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
958,WT,500,SCV032,24,1.52911691459361e-15,3.13672336294316e-15,1.60760644834954e-15,958,3.13672336294316e-15,0.3,FALSE,1.60760644834954e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
959,WT,500,SCV032,24,7.71343711527996e-16,2.97928188748658e-15,2.20793817595858e-15,959,2.97928188748658e-15,0.3,FALSE,2.20793817595858e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
960,WT,500,SCV032,24,1.49593694125768e-15,3.2231745378254e-15,1.72723759656772e-15,960,3.2231745378254e-15,0.3,FALSE,1.72723759656772e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
961,WT,500,SCV032,24,1.51972145149484e-15,3.50426385482773e-15,1.98454240333289e-15,961,3.50426385482773e-15,0.3,FALSE,1.98454240333289e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
962,WT,500,SCV032,24,1.82084156692959e-15,0.898844983,0.898844982999998,962,0.898844983,0.3,TRUE,0.898844982999998,0.1,TRUE,1c_8_9,double_sigmoidal,0.517420234405282,0.0322366624250549,16.050676325696,4.96340607047663e-19,53.8010084689173,43.8729762238871,1.22629037506748,0.227259642994474,0.279251349869378,0.0172951769280538,16.146197927378,4.03793088083334e-19,1.32302797448692,13.833100422218,-19.666200844436,-12.6214003816617,TRUE,0.796971915196627,98.5341580414749,0.542137461351231,1,TRUE,0.465080581797873,2.24170868620489,6.70203239686508,962,2,20,20,NA,0.465080581797873,6.70203239686508,0.232540290898936,0.260643795000378,1.78435316980094,5.80985581196461,0,7.59420898176555,0.465080581797873,0,0.920060938836423,0,1,0.742348041532955,0.0436532615003343,17.0055573402521,4.48936705299863e-19,57.1981809158023,19.2467917407591,2.97182936700423,0.00517909736987889,0.304340182417548,0.00737452238835073,41.2691380391364,1.51442135334465e-32,4.86765335986667,6.49464759468164,0.749486910398758,0.458302838645296,0.474159847063189,0.219176889256791,2.16336607692089,0.0370435270001261,0.350398160479113,42.3981767083306,-70.7963534166611,-58.4679526068062,TRUE,0.0970934228971601,1.42700171833858,101.210340058815,0.314090957059525,7.68539732556557,0.534541132105514,1,TRUE,0,0.667255812771773,2.38325753815843,7.30416437802115,0.202818889994444,11.3798363295165,962,6,20,45,9.19773161641129,0.667255812771773,7.26065856722339,0.333627443998562,20.0423425404103,0.333627380775987,0.41208019924549,-0.0384641596744747,0,1.61923774545223,6.45103969449727,0,8.0702774399495,0.667255812771773,17.3474688754106,11.368608102705,0.667255812771773,28.7160769781156,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-19.666200844436,TRUE,-70.7963534166611,TRUE,9.19773161641129,24,TRUE,1,0.85,TRUE,0.294107895062197,0.75,TRUE,5.80985581196461,TRUE,6.45103969449727,TRUE,1.38894785103071e-07,0.05,TRUE,2.08182077465429e-08,TRUE,9.19773161641129,0.667255812771773,7.26065856722339,0.333627443998562,20.0423425404103,0.333627380775987,0.41208019924549,-0.0384641596744747,0,1.61923774545223,6.45103969449727,0,8.0702774399495,0.667255812771773,17.3474688754106,11.368608102705,0.667255812771773,28.7160769781156,0,NA,NA
963,WT,500,SCV032,24,1.79480551790446e-15,2.9263125482481e-15,1.13150703034364e-15,963,2.9263125482481e-15,0.3,FALSE,1.13150703034364e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
964,WT,500,SCV032,24,2.37340841449331e-15,3.72935168236028e-15,1.35594326786697e-15,964,3.72935168236028e-15,0.3,FALSE,1.35594326786697e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
965,WT,500,SCV032,24,9.7532939838618e-16,2.98801445203833e-15,2.01268505365215e-15,965,2.98801445203833e-15,0.3,FALSE,2.01268505365215e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
966,WT,500,SCV032,24,7.58902306783944e-16,3.00185370245948e-15,2.24295139567554e-15,966,3.00185370245948e-15,0.3,FALSE,2.24295139567554e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
967,WT,500,SCV032,24,1.09686291451566e-15,2.68731707712635e-15,1.59045416261069e-15,967,2.68731707712635e-15,0.3,FALSE,1.59045416261069e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
968,WT,500,SCV032,24,2.10013574299868e-15,1.657426966,1.657426966,968,1.657426966,0.3,TRUE,1.657426966,0.1,TRUE,1c_6_8,sigmoidal,0.910446459613794,0.0104006469374191,87.5374834942454,2.55556881732493e-47,13.9343913756894,0.760317972102797,18.3270577402654,4.58771572393737e-21,0.480344238467299,0.00459924514640047,104.439798962061,2.25796676195065e-50,0.0558931529523674,81.8641835254199,-155.72836705084,-148.683566588066,TRUE,1.40613451302052,27.1879467698676,0.325156594295986,1,TRUE,1.50899851326313,0.580599640653726,11.5282617232152,968,3,20,23,NA,1.50899851326313,11.5282617232152,0.754499256631567,0.219030998636895,6.88942899705587,8.08354722468724,0,14.9729762217431,1.50899851326313,0.944073688104068,0.0233350851347447,40.4572635005472,3.11007533205602e-32,0.938403512955111,0.0205612837631478,45.6393444964279,3.91958217411586e-34,12.3869315916265,0.77042426744319,16.0780651844406,2.80981421350556e-18,0.496676140374609,0.00746642767184138,66.5212551710311,4.0918128330418e-40,180,272.609503603779,0.660285124401309,0.513160798342318,0.288177851496296,0.0209648238338412,13.7457797776065,4.1135087402503e-16,0.0427044788285817,87.6506522430661,-161.301304486132,-148.972903676277,TRUE,0.526014057220891,0.84022089606151,124.471002246975,0.497370089918841,177.909567650477,0.319846937970724,1,TRUE,0.944073688104068,1.55533528736093,0.516122149651106,11.9202273689906,7.5,6.9162684359111,968,2,20,417,18.0523086196129,1.55533528736093,11.7528074166371,0.777668216843709,18.8408378351112,1.51184354557693,0.209351053404028,-0.165138401640267,1.46835112097724,7.42931674845353,8.03814904241035,0,15.4674657908639,1.55533528736093,0.526734941840965,18.5774703641907,1.55533528736093,19.1042053060317,1.46835112097724,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-155.72836705084,TRUE,-161.301304486132,TRUE,18.0523086196129,24,TRUE,0.999283980414894,0.85,TRUE,0.944073688104068,0.75,FALSE,8.08354722468724,TRUE,8.03814904241035,TRUE,0.00186760795919008,0.05,TRUE,0.00345272940864608,TRUE,NA,1.50899851326313,11.5282617232152,0.754499256631567,NA,NA,0.219030998636895,NA,NA,6.88942899705587,8.08354722468724,0,14.9729762217431,1.50899851326313,NA,NA,NA,NA,NA,NA,NA
969,WT,500,SCV032,24,5.77504180138931e-16,2.72800506900065e-15,2.15050088886172e-15,969,2.72800506900065e-15,0.3,FALSE,2.15050088886172e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
970,WT,500,SCV032,24,1.57417000408284e-15,3.33062765673734e-15,1.7564576526545e-15,970,3.33062765673734e-15,0.3,FALSE,1.7564576526545e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
971,WT,500,SCV032,24,1.14671136952937e-15,2.9296077866666e-15,1.78289641713724e-15,971,2.9296077866666e-15,0.3,FALSE,1.78289641713724e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
972,WT,500,SCV032,24,1.527283439897e-15,3.29495543569326e-15,1.76767199579626e-15,972,3.29495543569326e-15,0.3,FALSE,1.76767199579626e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973,WT,500,SCV032,24,2.14887577603105e-15,1.593064284,1.593064284,973,1.593064284,0.3,TRUE,1.593064284,0.1,TRUE,1c_8_9,double_sigmoidal,0.751154692619536,0.0167165041855346,44.9349148770911,7.4080804007692e-36,66.0570057260369,21.6564077989793,3.05022912106182,0.00404641625630635,0.267824668135707,0.00564945967644566,47.4071297919605,9.03782491707172e-37,0.368682713299023,41.3045510579452,-74.6091021158904,-67.5643016531162,TRUE,0.803927769698203,54.0473235652223,0.289699703564402,1,TRUE,1.19663771257118,2.75237523858487,6.42779203525697,973,3,20,21,NA,1.19663771257118,6.42779203525697,0.598318856285591,0.823399002409441,1.45329021418482,5.70114692816456,0,7.15443714234938,1.19663771257118,0.711938368635815,0.0683743336989379,10.4123627993303,1.50755600756115e-12,0.869457689059343,0.0242910517931158,35.7933323128376,2.5886414050709e-30,48.7173249908752,8.68893403371999,5.60682412846192,2.14023490481918e-06,0.277887332170202,0.00541700772398398,51.2990466932227,5.53721647993937e-36,8.88392822068909,5.85811003974908,1.51651781212864,0.137886561959502,0.377802404649557,0.0641042998983303,5.89355792433196,8.75037977697983e-07,0.123933796873529,64.7436122304408,-115.487224460882,-103.158823651027,TRUE,0.7261102872435,0.635357577167451,5.26252154327696,0.806422598853242,132.721030257728,0.588399906780105,1,TRUE,0.711938368635815,1.38510199088962,2.02988854128647,6.66929597208486,0.370163675862045,9.06725771158938,973,7,20,47,8.80185174121494,1.38510199088962,6.61799172864742,0.69255112315805,16.1881007467035,1.18560435125316,0.730989585762121,-0.040001920006046,0.986107251788173,1.89483135993727,5.67057604867879,0,7.56540740861605,1.38510199088962,9.97438970532261,11.2009058940421,1.38510199088962,21.1752955993648,0.986107251788173,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-74.6091021158904,TRUE,-115.487224460882,TRUE,8.80185174121494,24,TRUE,1,0.85,TRUE,0.72602931631089,0.75,TRUE,5.70114692816456,TRUE,5.67057604867879,TRUE,2.48060083875442e-08,0.05,TRUE,1.9886725874835e-06,TRUE,8.80185174121494,1.38510199088962,6.61799172864742,0.69255112315805,16.1881007467035,1.18560435125316,0.730989585762121,-0.040001920006046,0.986107251788173,1.89483135993727,5.67057604867879,0,7.56540740861605,1.38510199088962,9.97438970532261,11.2009058940421,1.38510199088962,21.1752955993648,0.986107251788173,NA,NA
