Cell,Mutation,MOI,dataSet,SCALING_timeRange,SCALING_intensityMin,SCALING_intensityMax,SCALING_intensityRange,DEC_dataInputName,DEC_intensityMaximum,DEC_threshold_minimum_for_intensity_maximum,DEC_test_minimum_for_intensity_maximum,DEC_intensityRange,DEC_threshold_intensity_range,DEC_test_intensity_range,DEC_decisonSteps,DEC_decision,SM_maximum_N_Estimate,SM_maximum_Std_Error,SM_maximum_t_value,SM_maximum_Pr_t,SM_slopeParam_N_Estimate,SM_slopeParam_Std_Error,SM_slopeParam_t_value,SM_slopeParam_Pr_t,SM_midPoint_N_Estimate,SM_midPoint_Std_Error,SM_midPoint_t_value,SM_midPoint_Pr_t,SM_residual_Sum_of_Squares,SM_log_likelihood,SM_AIC_value,SM_BIC_value,SM_isThisaFit,SM_startVector_maximum,SM_startVector_slopeParam,SM_startVector_midPoint,SM_model,SM_additionalParameters,SM_maximum_Estimate,SM_slopeParam_Estimate,SM_midPoint_Estimate,SM_dataInputName,SM_betterFit,SM_correctFit,SM_totalFit,SM_maximum_x,SM_maximum_y,SM_midPoint_x,SM_midPoint_y,SM_slope,SM_incrementTime,SM_startPoint_x,SM_startPoint_y,SM_reachMaximum_x,SM_reachMaximum_y,DSM_finalAsymptoteIntensityRatio_N_Estimate,DSM_finalAsymptoteIntensityRatio_Std_Error,DSM_finalAsymptoteIntensityRatio_t_value,DSM_finalAsymptoteIntensityRatio_Pr_t,DSM_maximum_N_Estimate,DSM_maximum_Std_Error,DSM_maximum_t_value,DSM_maximum_Pr_t,DSM_slope1Param_N_Estimate,DSM_slope1Param_Std_Error,DSM_slope1Param_t_value,DSM_slope1Param_Pr_t,DSM_midPoint1Param_N_Estimate,DSM_midPoint1Param_Std_Error,DSM_midPoint1Param_t_value,DSM_midPoint1Param_Pr_t,DSM_slope2Param_N_Estimate,DSM_slope2Param_Std_Error,DSM_slope2Param_t_value,DSM_slope2Param_Pr_t,DSM_midPointDistanceParam_N_Estimate,DSM_midPointDistanceParam_Std_Error,DSM_midPointDistanceParam_t_value,DSM_midPointDistanceParam_Pr_t,DSM_residual_Sum_of_Squares,DSM_log_likelihood,DSM_AIC_value,DSM_BIC_value,DSM_isThisaFit,DSM_startVector_finalAsymptoteIntensityRatio,DSM_startVector_maximum,DSM_startVector_slope1Param,DSM_startVector_midPoint1Param,DSM_startVector_slope2Param,DSM_startVector_midPointDistanceParam,DSM_model,DSM_additionalParameters,DSM_finalAsymptoteIntensityRatio_Estimate,DSM_maximum_Estimate,DSM_slope1Param_Estimate,DSM_midPoint1Param_Estimate,DSM_slope2Param_Estimate,DSM_midPointDistanceParam_Estimate,DSM_dataInputName,DSM_betterFit,DSM_correctFit,DSM_totalFit,DSM_maximum_x,DSM_maximum_y,DSM_midPoint1_x,DSM_midPoint1_y,DSM_midPoint2_x,DSM_midPoint2_y,DSM_slope1,DSM_slope2,DSM_finalAsymptoteIntensity,DSM_incrementTime,DSM_startPoint_x,DSM_startPoint_y,DSM_reachMaximum_x,DSM_reachMaximum_y,DSM_decrementTime,DSM_startDeclinePoint_x,DSM_startDeclinePoint_y,DSM_endDeclinePoint_x,DSM_endDeclinePoint_y,DEC_test_name,DEC_test_sm_modelCheck,DEC_test_dsm_modelCheck,DEC_test_dataScalingParameters,DEC_test_sigmoidalFit,DEC_test_doublesigmoidalFit,DEC_test_sigmoidalAdditionalParameters,DEC_test_doublesigmoidalAdditionalParameters,DEC_threshold_AIC,DEC_sigmoidalAIC,DEC_test_sigmoidalAIC,DEC_doublesigmoidalAIC,DEC_test_doublesigmoidalAIC,DEC_dsm_maximum_x,DEC_timeRange,DEC_test_dsm_maximum_x,DEC_sm_tmax_IntensityRatio,DEC_threshold_sm_tmax_IntensityRatio,DEC_test_sm_tmax_IntensityRatio,DEC_dsm_tmax_IntensityRatio,DEC_threshold_dsm_tmax_IntensityRatio,DEC_test_dsm_tmax_IntensityRatio,DEC_sm_startPoint_x,DEC_test_sm_startPoint_x,DEC_dsm_startPoint_x,DEC_test_dsm_startPoint_x,DEC_sm_startIntensity,DEC_threshold_t0_max_int,DEC_test_sm_startIntensity,DEC_dsm_startIntensity,DEC_test_dsm_startIntensity,DSM_warning_startDeclinePoint_cor,COMB_maximum_x,COMB_maximum_y,COMB_midPoint1_x,COMB_midPoint1_y,COMB_slope1,COMB_incrementTime,COMB_startPoint_x,COMB_startPoint_y,COMB_reachMaximum_x,COMB_reachMaximum_y,COMB_midPoint2_x,COMB_midPoint2_y,COMB_slope2,COMB_finalAsymptoteIntensity,COMB_decrementTime,COMB_startDeclinePoint_x,COMB_startDeclinePoint_y,COMB_endDeclinePoint_x,COMB_endDeclinePoint_y,DSM_warning_reachMaximum_cor
955,WT,5000,SCV030,24,8.56793976579793e-16,0.634399334,0.634399333999999,955,0.634399334,0.05,TRUE,0.634399333999999,0.1,TRUE,1c_3a_8,double_sigmoidal,0.48715627419591,0.0611438548662155,7.96737914647059,8.7529101134101e-10,180,497.282962777004,0.361966955382537,0.719282012605312,0.361308136195187,0.023638292901266,15.2848658616899,2.68396718858129e-18,4.47152180668807,-12.3497236319914,32.6994472639828,39.744247726757,TRUE,1.27100948430598,17.6428420420759,0.552803539005108,1,TRUE,0.309051615903807,7.5,8.67139526868449,955,6,20,25,NA,0.309051615903807,8.67139526868449,0.154525807951903,0.579471779819638,0.533333333333333,8.40472860201782,0,8.93806193535115,0.309051615903807,0,0.0322641368703328,0,1,0.807031178521676,0.0201514739334466,40.048245661187,4.49262379917267e-32,180,63.4728815448836,2.83585675675866,0.0073676383576872,0.367053348466197,0.00329488982237991,111.400795854555,2.33595723885946e-48,55.0234310668715,13.2661651064913,4.14765161033219,0.000188363132367736,0.393516744381091,0.00613026035914179,64.1925010239176,1.51265190527115e-39,0.220121152081403,52.3933552075083,-90.7867104150165,-78.4583096051616,TRUE,0.856253702891991,1.05833515729755,130.99883992733,0.237812249052804,121.375861838786,0.266881964055356,1,TRUE,0,0.511980042171387,7.5,8.80928036318873,2.29264296111965,9.44440186514618,955,3,20,48,11.1411844418723,0.511980042171387,8.80928098928509,0.25599064971581,18.2537064838204,0.255982931090921,0.959962682301844,-0.293446891492151,0,0.53333327598083,8.54261435129467,0,9.0759476272755,0.511980042171387,1.74471107725154,17.3813509451946,0.511980042171387,19.1260620224461,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,32.6994472639828,FALSE,-90.7867104150165,TRUE,11.1411844418723,24,TRUE,1,0.85,TRUE,1.89886013226094e-06,0.75,TRUE,8.40472860201782,TRUE,8.54261435129467,TRUE,1.75989862404951e-29,0.05,TRUE,1.03654746594289e-29,TRUE,NA,11.1411844418723,0.511980042171387,8.80928098928509,0.25599064971581,0.959962682301844,0.53333327598083,8.54261435129467,0,9.0759476272755,0.511980042171387,18.2537064838204,0.255982931090921,-0.293446891492151,0,1.74471107725154,17.3813509451946,0.511980042171387,19.1260620224461,0,NA
956,WT,5000,SCV030,24,1.82733493814245e-15,3.29218107266817e-15,1.46484613452572e-15,956,3.29218107266817e-15,0.05,FALSE,1.46484613452572e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
957,WT,5000,SCV030,24,2.31643606860656e-15,0.713808472,0.713808471999998,957,0.713808472,0.05,TRUE,0.713808471999998,0.1,TRUE,1c_3a_8,double_sigmoidal,0.557528074296014,0.0409632631011037,13.6104409680437,1.33836777339938e-16,54.2093637619906,53.6599981380991,1.01023789867599,0.31845360336545,0.244535908168085,0.020827151348249,11.7412076226471,1.55023021666477e-14,2.24979018270502,2.41845092526566,3.16309814946868,10.2078986122429,TRUE,0.455066639743745,111.460239657308,0.344283963432535,1,TRUE,0.397968262810341,2.25872349008294,5.86886179603405,957,3,20,25,NA,0.397968262810341,5.86886179603405,0.198984131405171,0.224725065879305,1.77091176390658,4.98340591408076,0,6.75431767798734,0.397968262810341,0.376746632894315,0.0183152285164123,20.5701300727268,7.59586376743476e-22,0.888498202291472,0.0206915447466209,42.9401580776888,3.59042181068101e-33,25.7181298697509,3.08480688429615,8.33703075569313,5.09492997183971e-10,0.279240573211295,0.00543258320657521,51.401066968164,5.14987746912163e-36,123.188094709887,41.7418948203652,2.95118597850007,0.00546652594175096,0.335304752045689,0.0070330151252381,47.6758184185389,8.00197946806826e-35,0.131089261480999,63.5367968126608,-113.073593625322,-100.745192815467,TRUE,0.690319026587531,1.42209436353296,136.479154693692,0.193751276668627,178.475761203503,0.313564676321112,1,TRUE,0.376746632894315,0.634217544152423,1.07158874457295,6.70177375707108,5.13283727957861,8.04731404909654,957,2,20,44,13.106832826336,0.634217544152423,6.6994185675175,0.317108847870711,14.7495345411446,0.436565790226586,0.170119538796717,-0.507735684471266,0.238939324281927,3.72806997149385,4.83538358177057,0,8.56345355326443,0.634217544152423,0.778511796511055,14.3602786428891,0.634217544152423,15.1387904394002,0.238939324281927,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,3.16309814946868,FALSE,-113.073593625322,TRUE,13.106832826336,24,TRUE,1,0.85,TRUE,0.376746632894315,0.75,TRUE,4.98340591408076,TRUE,4.83538358177057,TRUE,6.96275259584031e-07,0.05,TRUE,0.000482559730649748,TRUE,NA,13.106832826336,0.634217544152423,6.6994185675175,0.317108847870711,0.170119538796717,3.72806997149385,4.83538358177057,0,8.56345355326443,0.634217544152423,14.7495345411446,0.436565790226586,-0.507735684471266,0.238939324281927,0.778511796511055,14.3602786428891,0.634217544152423,15.1387904394002,0.238939324281927,NA
958,WT,5000,SCV030,24,6.32735437770374e-16,3.05668605683837e-15,2.423950619068e-15,958,3.05668605683837e-15,0.05,FALSE,2.423950619068e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
959,WT,5000,SCV030,24,8.63078832776286e-16,2.73548558185808e-15,1.8724067490818e-15,959,2.73548558185808e-15,0.05,FALSE,1.8724067490818e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
960,WT,5000,SCV030,24,1.35901330469642e-15,3.16475381040014e-15,1.80574050570373e-15,960,3.16475381040014e-15,0.05,FALSE,1.80574050570373e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
961,WT,5000,SCV030,24,1.13797797312029e-15,0.0646311630000001,0.0646311629999989,961,0.0646311630000001,0.05,TRUE,0.0646311629999989,0.1,FALSE,1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
962,WT,5000,SCV030,24,1.13473042979371e-15,2.87982383760624e-15,1.74509340781253e-15,962,2.87982383760624e-15,0.05,FALSE,1.74509340781253e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
963,WT,5000,SCV030,24,8.366230953997e-16,3.34235438329168e-15,2.50573128789198e-15,963,3.34235438329168e-15,0.05,FALSE,2.50573128789198e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
964,WT,5000,SCV030,24,2.05373249160591e-15,3.63177890165243e-15,1.57804641004652e-15,964,3.63177890165243e-15,0.05,FALSE,1.57804641004652e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
965,WT,5000,SCV030,24,1.89225659022573e-15,4.2202968,4.2202968,965,4.2202968,0.05,TRUE,4.2202968,0.1,TRUE,1c_8_9,double_sigmoidal,0.694552688895813,0.0276033497218545,25.1618986787648,3.89209458634333e-26,40.2935509895515,17.4623772708787,2.30744934464034,0.0262855321130844,0.313957467310743,0.0122954821205528,25.5343763044428,2.23622769319683e-26,0.885884453458178,22.4565736972043,-36.9131473944086,-29.8683469316343,TRUE,1.46265139365569,93.0987088167551,0.279180418278556,1,TRUE,2.9312184903784,1.67889795789798,7.53497921545784,965,6,20,24,NA,2.9312184903784,7.53497921545784,1.4656092451892,1.23030418441227,2.38251525721557,6.34372158685005,0,8.72623684406562,2.9312184903784,0.582201653220966,0.0338787981206347,17.1848378784831,3.17776570649069e-19,0.865071087717736,0.0229214383374462,37.7406982486125,3.83624884239694e-31,31.2017167752472,4.76461536483553,6.54863286667931,1.14025302432943e-07,0.330962358683173,0.00576011533959893,57.4575922825563,8.78077696403826e-38,27.0469861048497,10.186848825205,2.65508859206079,0.0116241239392974,0.390279418761193,0.0180380794275461,21.6364175758753,1.3466294919503e-22,0.165553854519699,58.5183083007253,-103.036616601451,-90.7082157915957,TRUE,0.364793004933745,1.18353315414861,62.0527128368965,0.667091737210285,156.24673185531,0.218087495071813,1,TRUE,0.582201653220966,3.65085674326768,1.30007153230197,7.94309660839616,1.12695775436874,9.36670605026863,965,4,20,73,12.3514479544419,3.65085674326768,7.93244455751727,1.82542867470381,17.322144932186,2.88818833166038,1.19475709794981,-0.432722737468231,2.12553483160335,3.05573136960854,6.404578872713,0,9.46031024232154,3.65085674326768,3.52494052101043,15.5596746716807,3.65085674326768,19.0846151926912,2.12553483160335,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-36.9131473944086,TRUE,-103.036616601451,TRUE,12.3514479544419,24,TRUE,0.999999999999012,0.85,TRUE,0.58242520140833,0.75,TRUE,6.34372158685005,TRUE,6.404578872713,TRUE,9.39769397955725e-06,0.05,TRUE,0.000120400052759363,TRUE,NA,12.3514479544419,3.65085674326768,7.93244455751727,1.82542867470381,1.19475709794981,3.05573136960854,6.404578872713,0,9.46031024232154,3.65085674326768,17.322144932186,2.88818833166038,-0.432722737468231,2.12553483160335,3.52494052101043,15.5596746716807,3.65085674326768,19.0846151926912,2.12553483160335,NA
966,WT,5000,SCV030,24,6.88541377351619e-16,3.21670447955374e-15,2.52816310220212e-15,966,3.21670447955374e-15,0.05,FALSE,2.52816310220212e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
967,WT,5000,SCV030,24,1.02592269896623e-15,2.68393147609662e-15,1.6580087771304e-15,967,2.68393147609662e-15,0.05,FALSE,1.6580087771304e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
968,WT,5000,SCV030,24,2.12383791886736e-15,2.451066323,2.451066323,968,2.451066323,0.05,TRUE,2.451066323,0.1,TRUE,1c_3a_8,double_sigmoidal,0.568611730184656,0.0603114994741042,9.42791565692709,1.02672478287638e-11,180,360.424067610431,0.499411710192881,0.620225328244195,0.363018594125024,0.0199824830924966,18.1668410499663,6.28285760791433e-21,4.34954208470661,-11.7550717314234,31.5101434628467,38.554943925621,TRUE,0.853061357606202,142.542415872281,0.293454088119324,1,TRUE,1.39370506271838,7.5,8.71244625900057,968,4,20,30,NA,1.39370506271838,8.71244625900057,0.696852531359188,2.61319699259695,0.533333333333333,8.44577959233391,0,8.97911292566724,1.39370506271838,0.0411029579579868,0.0222012005992736,1.85138446788916,0.0721083537623043,0.841402269432395,0.0129054236985255,65.1975703462201,8.55514622729887e-40,180,54.4564419993931,3.3053940615879,0.00211447669801277,0.368977158055427,0.00224234540192948,164.549653116746,1.29705645419739e-54,180,70.3493674327885,2.55865840118564,0.0147329513493877,0.427420647535188,0.00327531220908016,130.497680908174,6.79740870229373e-51,0.115089902123146,66.3353420760624,-118.670684152125,-106.34228334227,TRUE,0.23504974739626,1.45099877882749,11.4450333118765,0.459092740567867,83.8565978742857,0.424140743587632,1,TRUE,0.0411029579579868,2.06233276670152,7.5,8.85545179333025,7.5,10.2580955408445,968,3,20,36,14.1158278769096,2.06233276670152,8.85545173485304,1.03116615722673,19.113547374972,1.07355022057983,3.86687393740999,-3.70793398054385,0.084767977005111,0.53333333335476,8.58878506817566,0,9.12211840153042,2.06233276670152,0.533333333353027,18.8468807082955,2.06233276670152,19.3802140416485,0.084767977005111,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,31.5101434628467,FALSE,-118.670684152125,TRUE,14.1158278769096,24,TRUE,1,0.85,TRUE,0.0411029579579869,0.75,TRUE,8.44577959233391,TRUE,8.58878506817566,TRUE,5.83332094201878e-29,0.05,TRUE,2.953281721418e-29,TRUE,NA,14.1158278769096,2.06233276670152,8.85545173485304,1.03116615722673,3.86687393740999,0.53333333335476,8.58878506817566,0,9.12211840153042,2.06233276670152,19.113547374972,1.07355022057983,-3.70793398054385,0.084767977005111,0.533333333353027,18.8468807082955,2.06233276670152,19.3802140416485,0.084767977005111,NA
969,WT,5000,SCV030,24,1.33458365102299e-15,3.2323099899618e-15,1.89772633893881e-15,969,3.2323099899618e-15,0.05,FALSE,1.89772633893881e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
