Cell,Mutation,MOI,dataSet,SCALING_timeRange,SCALING_intensityMin,SCALING_intensityMax,SCALING_intensityRange,DEC_dataInputName,DEC_intensityMaximum,DEC_threshold_minimum_for_intensity_maximum,DEC_test_minimum_for_intensity_maximum,DEC_intensityRange,DEC_threshold_intensity_range,DEC_test_intensity_range,DEC_decisonSteps,DEC_decision,SM_maximum_N_Estimate,SM_maximum_Std_Error,SM_maximum_t_value,SM_maximum_Pr_t,SM_slopeParam_N_Estimate,SM_slopeParam_Std_Error,SM_slopeParam_t_value,SM_slopeParam_Pr_t,SM_midPoint_N_Estimate,SM_midPoint_Std_Error,SM_midPoint_t_value,SM_midPoint_Pr_t,SM_residual_Sum_of_Squares,SM_log_likelihood,SM_AIC_value,SM_BIC_value,SM_isThisaFit,SM_startVector_maximum,SM_startVector_slopeParam,SM_startVector_midPoint,SM_model,SM_additionalParameters,SM_maximum_Estimate,SM_slopeParam_Estimate,SM_midPoint_Estimate,SM_dataInputName,SM_betterFit,SM_correctFit,SM_totalFit,SM_maximum_x,SM_maximum_y,SM_midPoint_x,SM_midPoint_y,SM_slope,SM_incrementTime,SM_startPoint_x,SM_startPoint_y,SM_reachMaximum_x,SM_reachMaximum_y,DSM_finalAsymptoteIntensityRatio_N_Estimate,DSM_finalAsymptoteIntensityRatio_Std_Error,DSM_finalAsymptoteIntensityRatio_t_value,DSM_finalAsymptoteIntensityRatio_Pr_t,DSM_maximum_N_Estimate,DSM_maximum_Std_Error,DSM_maximum_t_value,DSM_maximum_Pr_t,DSM_slope1Param_N_Estimate,DSM_slope1Param_Std_Error,DSM_slope1Param_t_value,DSM_slope1Param_Pr_t,DSM_midPoint1Param_N_Estimate,DSM_midPoint1Param_Std_Error,DSM_midPoint1Param_t_value,DSM_midPoint1Param_Pr_t,DSM_slope2Param_N_Estimate,DSM_slope2Param_Std_Error,DSM_slope2Param_t_value,DSM_slope2Param_Pr_t,DSM_midPointDistanceParam_N_Estimate,DSM_midPointDistanceParam_Std_Error,DSM_midPointDistanceParam_t_value,DSM_midPointDistanceParam_Pr_t,DSM_residual_Sum_of_Squares,DSM_log_likelihood,DSM_AIC_value,DSM_BIC_value,DSM_isThisaFit,DSM_startVector_finalAsymptoteIntensityRatio,DSM_startVector_maximum,DSM_startVector_slope1Param,DSM_startVector_midPoint1Param,DSM_startVector_slope2Param,DSM_startVector_midPointDistanceParam,DSM_model,DSM_additionalParameters,DSM_finalAsymptoteIntensityRatio_Estimate,DSM_maximum_Estimate,DSM_slope1Param_Estimate,DSM_midPoint1Param_Estimate,DSM_slope2Param_Estimate,DSM_midPointDistanceParam_Estimate,DSM_dataInputName,DSM_betterFit,DSM_correctFit,DSM_totalFit,DSM_maximum_x,DSM_maximum_y,DSM_midPoint1_x,DSM_midPoint1_y,DSM_midPoint2_x,DSM_midPoint2_y,DSM_slope1,DSM_slope2,DSM_finalAsymptoteIntensity,DSM_incrementTime,DSM_startPoint_x,DSM_startPoint_y,DSM_reachMaximum_x,DSM_reachMaximum_y,DSM_decrementTime,DSM_startDeclinePoint_x,DSM_startDeclinePoint_y,DSM_endDeclinePoint_x,DSM_endDeclinePoint_y,DEC_test_name,DEC_test_sm_modelCheck,DEC_test_dsm_modelCheck,DEC_test_dataScalingParameters,DEC_test_sigmoidalFit,DEC_test_doublesigmoidalFit,DEC_test_sigmoidalAdditionalParameters,DEC_test_doublesigmoidalAdditionalParameters,DEC_threshold_AIC,DEC_sigmoidalAIC,DEC_test_sigmoidalAIC,DEC_doublesigmoidalAIC,DEC_test_doublesigmoidalAIC,DEC_dsm_maximum_x,DEC_timeRange,DEC_test_dsm_maximum_x,DEC_sm_tmax_IntensityRatio,DEC_threshold_sm_tmax_IntensityRatio,DEC_test_sm_tmax_IntensityRatio,DEC_dsm_tmax_IntensityRatio,DEC_threshold_dsm_tmax_IntensityRatio,DEC_test_dsm_tmax_IntensityRatio,DEC_sm_startPoint_x,DEC_test_sm_startPoint_x,DEC_dsm_startPoint_x,DEC_test_dsm_startPoint_x,DEC_sm_startIntensity,DEC_threshold_t0_max_int,DEC_test_sm_startIntensity,DEC_dsm_startIntensity,DEC_test_dsm_startIntensity,COMB_maximum_x,COMB_maximum_y,COMB_midPoint1_x,COMB_midPoint1_y,COMB_midPoint2_x,COMB_midPoint2_y,COMB_slope1,COMB_slope2,COMB_finalAsymptoteIntensity,COMB_incrementTime,COMB_startPoint_x,COMB_startPoint_y,COMB_reachMaximum_x,COMB_reachMaximum_y,COMB_decrementTime,COMB_startDeclinePoint_x,COMB_startDeclinePoint_y,COMB_endDeclinePoint_x,COMB_endDeclinePoint_y,DSM_warning_reachMaximum_cor,DSM_warning_startDeclinePoint_cor
773,HR,50,SCV040,24,2.30282836474478e-15,1.222270556,1.222270556,773,1.222270556,0.05,TRUE,1.222270556,0.1,TRUE,1c_8_9,double_sigmoidal,0.673919869036391,0.0195493341918535,34.4727785827725,2.28894703470692e-31,62.8800555708316,25.4539324160969,2.47034739241575,0.0178592477375684,0.303701926041829,0.00734881737591434,41.3266394450363,1.96740383695799e-34,0.475852407353009,35.8183677000984,-63.6367354001968,-56.5919349374226,TRUE,1.42246735375375,50.3236336785695,0.748963457392529,1,TRUE,0.823712413026558,2.62000231545132,7.2888462250039,773,3,20,23,NA,0.823712413026558,7.2888462250039,0.411856206513279,0.539532107348893,1.52671620800112,6.52548812100334,0,8.05220432900447,0.823712413026558,0.694737876644744,0.076844106069457,9.04087394831285,6.65183020265699e-11,0.933960439687499,0.102131902737097,9.14464936672782,4.95246671316296e-11,9.95253666332412,3.53326851510443,2.81680733314715,0.00773567356395997,0.44084462587205,0.156504616941938,2.81681546836154,0.00773551279474087,180,342.080625436486,0.526191741406941,0.601895102713742,0.04,0.157858362445645,0.253391707479375,0.801368238424557,0.347411069571241,42.5822466346987,-71.1644932693974,-58.8360924595424,TRUE,0.998062598053366,0.727058755047619,5.76921321796486,0.409395696897991,141.720612529919,0.30068613257492,1,TRUE,0.694737876644744,1.14155234589884,0.414689027638505,10.5802710209292,7.5,0.96,773,3,20,90,11.0516392774764,1.14155234589884,8.15118905709362,0.570777343128293,11.5697122761197,0.967331895892121,0.173377764016898,-0.696477505945925,0.793079652868589,6.5841911872135,4.85909346348686,0,11.0516392774764,1.14155234589884,0.500335890327104,11.3195443309561,1.14155234589884,11.8198802212832,0.793079652868589,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-63.6367354001968,TRUE,-71.1644932693974,TRUE,11.0516392774764,24,TRUE,1,0.85,TRUE,0.694737876644744,0.75,TRUE,6.52548812100334,TRUE,4.85909346348686,TRUE,4.18931829276222e-09,0.05,TRUE,0.0261993780306635,TRUE,11.0516392774764,1.14155234589884,8.15118905709362,0.570777343128293,11.5697122761197,0.967331895892121,0.173377764016898,-0.696477505945925,0.793079652868589,6.5841911872135,4.85909346348686,0,11.0516392774764,1.14155234589884,0.500335890327104,11.3195443309561,1.14155234589884,11.8198802212832,0.793079652868589,TRUE,NA
774,HR,50,SCV040,24,8.99583605072461e-16,0.306375983,0.306375982999999,774,0.306375983,0.05,TRUE,0.306375982999999,0.1,TRUE,1c_3a_4b_5b_7,ambiguous,0.338805079654187,7120784746.15776,4.7579738993936e-11,0.999999999962273,173.082602734838,215731421.946669,8.02305946778704e-07,0.999999363840503,1.04865698060583,121517098.608953,8.62970719849435e-09,0.999999993157386,2.31923515420863,1.76484024672201,4.47031950655598,11.5151199693302,TRUE,0.542629656381905,168.037757841111,1.04275716006756,1,TRUE,0.103801739324446,7.2117751139516,25.1677675345399,774,5,20,27,NA,0.103801739324446,25.1677675345399,0.0519008696622228,0.187148700111232,0.55464846543284,24.8904433018235,0,25.4450917672564,0.103801739324446,0,0.00606993768449616,0,1,0.989100233345216,5.46716672131063,0.180916420472376,0.857420558369685,12.3104059295199,75985.9967996235,0.000162008875950955,0.99987160597813,-0.406281160365412,2802.79737401436,-0.000144955594768347,0.99988512091259,62.5263067819824,15.9613617225866,3.9173541624273,0.000371586976443417,0.584416194131919,2802.76206407484,0.000208514380019207,0.999834749796069,0.0479414846758516,85.1635883010399,-156.32717660208,-143.998775792225,TRUE,0.0420060162432492,0.442866092640907,109.320986691504,-0.47394785881741,23.8268107559579,0.516681892967317,1,TRUE,0,0.30303655627667,0.512933580396662,-9.75074784876989,2.6052627825826,14.0259886591661,774,1,20,58,1.44608685808093,0.30303655627667,-9.76562820767408,0.151519021509786,4.27760188737432,0.151518062254817,0.0390078969537503,-0.197920987570164,0,7.76859507796499,-13.6499257466566,0,-5.88133066869159,0.30303655627667,1.53109864697518,3.51205256388673,0.30303655627667,5.04315121086191,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,4.47031950655598,FALSE,-156.32717660208,TRUE,1.44608685808093,24,TRUE,0.000219996952136963,0.85,FALSE,4.83124695278934e-23,0.75,TRUE,24.8904433018235,TRUE,-13.6499257466566,FALSE,1.54845135910431e-80,0.05,TRUE,0.302161606482215,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
775,HR,50,SCV040,24,9.85994328347966e-16,0.283789358,0.283789357999999,775,0.283789358,0.05,TRUE,0.283789357999999,0.1,TRUE,1c_3a_4b_5b_7,ambiguous,0.3,1427390846.27983,2.10173689134887e-10,0.99999999983335,171.770179229124,102404253.081678,1.67737348850267e-06,0.99999866998733,1.04471321823899,27739100.0330521,3.76621165428648e-08,0.999999970137186,2.01015376385981,4.83990436018811,-1.67980872037622,5.36499174239803,TRUE,0.896789071429521,154.524690630685,1.04014594334876,1,TRUE,0.0851368074000007,7.15709080121352,25.0731172377358,775,2,20,27,NA,0.0851368074000007,25.0731172377358,0.0425684037000003,0.152332965271808,0.558886300467472,24.7936740875021,0,25.3525603879696,0.0851368074000007,0.172846077165639,0.936989041676247,0.184469689054658,0.854652382944348,0.3,1.61262059336901,0.186032598885058,0.853435384678003,0.01,54.3221628822343,0.000184086926392808,0.999854108852471,0.26086484602659,1.04041510886943,0.250731504956766,0.803408864292453,18.9563290235371,40.17082642124,0.471892931072837,0.639774396471407,0.04,1.20950543533807,0.0330713685373557,0.973795440436068,1.36557618760389,13.1525517764232,-12.3051035528463,0.0232972570086361,TRUE,0.483955631963909,0.951495889574289,54.8398969795252,0.255840868025552,15.6696315556136,0.204624933009036,1,TRUE,0.172846077165639,0.0851368074000007,0.000416666666666667,6.26075630463815,0.78984704264738,0.96,775,2,20,56,4.3421004658321,0.0851368074000007,-2637.57154971292,0.0468592399948795,7.2269254046899,0.053475413418532,1.46544302156067e-05,-0.0153363963450656,0.0147155631814967,5809.62931669165,-5542.38620805874,0,4.3421004658321,0.0851368074000007,4.59177258034034,4.93103911451973,0.0851368074000007,9.52281169486007,0.0147155631814967,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-1.67980872037622,FALSE,-12.3051035528463,TRUE,4.3421004658321,24,TRUE,0.000461578142485837,0.85,FALSE,0.172847684652988,0.75,TRUE,24.7936740875021,TRUE,-5542.38620805874,FALSE,9.90198143489317e-80,0.05,TRUE,0.0934942574888919,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
776,HR,50,SCV040,24,2.50187848402653e-15,0.316311266,0.316311265999998,776,0.316311266,0.05,TRUE,0.316311265999998,0.1,TRUE,1c_3a_4b_5b_7,ambiguous,0.3,483259542.534779,6.20784430714909e-10,0.999999999507771,97.6638058813907,12034785.8558752,8.11512618928009e-06,0.999993565404055,1.08810142583878,16507804.5963338,6.59143630813533e-08,0.999999947735589,1.77494863100924,7.5153586916201,-7.03071738324021,0.014083079534041,TRUE,0.490827898029238,85.6081521519297,0.992646418281365,1,TRUE,0.0948933798000018,4.06932524505794,26.1144342201307,776,3,20,25,NA,0.0948933798000018,26.1144342201307,0.0474466899000009,0.0965380065022547,0.982963945891979,25.6229522471847,0,26.6059161930767,0.0948933798000018,0,0.00334720921477137,0,1,1.5,7.7966245955561,0.192390948366934,0.848488072565481,8.44265202474211,391.694976856639,0.0215541493345015,0.982919430431541,0.0756689001743072,5.94507993660958,0.0127279870045718,0.989913193802172,30.7577887658234,59.7145466245464,0.515080336441506,0.60956063917412,0.04,6.12781358599646,0.00652761371387174,0.994826823752419,0.0288218470858209,96.1038099606289,-178.207619921258,-165.879219111403,TRUE,0.284376267110929,0.476278260815889,175.969675054406,-0.423408276040573,4.72062322125537,0.180044338239823,1,TRUE,0,0.474466898999999,0.351777167697588,1.81605360418337,1.28157453190931,0.96,776,3,20,42,1.40502757085912,0.474466898999999,-2.15725469852945,0.237233040538085,3.39558002024148,0.237234569661175,0.0663696118697691,-0.178959293435874,0,7.14885752128551,-5.73168345917221,0,1.40502757085912,0.474466898999999,2.65125599174324,2.06995202436986,0.474466898999999,4.7212080161131,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-7.03071738324021,FALSE,-178.207619921258,TRUE,1.40502757085912,24,TRUE,0.000183278473935557,0.85,FALSE,3.88754214214169e-12,0.75,TRUE,25.6229522471847,TRUE,-5.73168345917221,FALSE,6.69229386997295e-48,0.05,TRUE,0.402855864638838,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
777,HR,50,SCV040,24,5.67013793949969e-16,0.328350663,0.328350663,777,0.328350663,0.05,TRUE,0.328350663,0.1,TRUE,1c_3a_4b_5b_7,ambiguous,0.3,10460903830.2779,2.86782103026017e-11,0.999999999977261,139.955707838064,147692336.664448,9.47616585930512e-07,0.999999248621685,1.0662743639003,249241430.140948,4.278078340737e-09,0.999999996607852,2.32437739109602,1.71722294997632,4.56555410004736,11.6103545628216,TRUE,0.550030957069248,139.954884822373,1.06805667340523,1,TRUE,0.0985051989000004,5.831487826586,25.5905847336073,777,5,20,33,NA,0.0985051989000004,25.5905847336073,0.0492525994500002,0.143607967060196,0.685931295571575,25.2476190858215,0,25.9335503813931,0.0985051989000004,0,0.00563791393903969,0,1,1.0186518420728,12.5269349888835,0.0813169257265854,0.935628202556594,25.9948307037328,120072.06833449,0.000216493569772761,0.999828426190412,-0.149839186456964,1106.3663795866,-0.000135433604293861,0.999892667206824,60.7265517504758,13.3050012147439,4.56418986893304,5.37368874714564e-05,0.32555452120925,1106.32334683512,0.000294267062283889,0.999766789745201,0.0439404607163779,87.0372196891641,-160.074439378328,-147.746038568473,TRUE,0.0643245070241392,0.870156667102128,20.1081623877818,-0.115501122483984,28.1939796823612,0.36246182806557,1,TRUE,0,0.334475007710776,1.08311794598887,-3.59614047496714,2.53027298960316,7.81330850902201,777,1,20,59,1.6397840594029,0.334475007710776,-3.60518813976755,0.167236939526811,4.22088496281767,0.167234940910312,0.0910124329280467,-0.212531841813542,0,3.67504742978586,-5.44271185466048,0,-1.76766442487462,0.334475007710776,1.57376421743061,3.43400285410236,0.334475007710776,5.00776707153297,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,4.56555410004736,FALSE,-160.074439378328,TRUE,1.6397840594029,24,TRUE,9.36853059789559e-05,0.85,FALSE,1.83274554609269e-22,0.75,TRUE,25.2476190858215,TRUE,-5.44271185466048,FALSE,1.52468348374105e-66,0.05,TRUE,0.329411948557103,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,HR,50,SCV040,24,4.07570896287449e-16,0.337593403,0.337593403,778,0.337593403,0.05,TRUE,0.337593403,0.1,TRUE,1c_7_8,double_sigmoidal,0.3,2211812984.08668,1.35635337236199e-10,0.999999999892453,137.535780059205,52269486.8771148,2.6312823843584e-06,0.999997913619756,1.06367050813182,53638416.1895183,1.98303861988317e-08,0.999999984276212,1.00000000223516,19.8514455115548,-31.7028910231097,-24.6580905603354,TRUE,0.393022002931684,109.164337540623,1.04470537123969,1,TRUE,0.1012780209,5.73065750246686,25.5280921951636,778,3,20,27,NA,0.1012780209,25.5280921951636,0.0506390104500001,0.145097412576395,0.698000185542084,25.1790921023925,0,25.8770922879346,0.1012780209,0,0.153883385792346,0,1,0.3,0.191086801091042,1.5699671473231,0.124936298438194,152.977064005735,322.710420541528,0.474038191109634,0.638258225504347,0.430303345533588,0.0356394494648376,12.0737932823045,2.12541254156958e-14,24.5403787447919,68.3371813742351,0.359107271492533,0.721556125824793,0.04,0.448823448133008,0.0891219034263692,0.92946570048711,1.25180773331931,15.0227886547603,-16.0455773095206,-3.71717649966569,TRUE,0.960275318939239,1.21337103797123,97.5591763434117,0.421599889702629,60.5098428591434,0.581519452282228,1,TRUE,0,0.1012780209,6.3740443335723,10.3272802928061,1.022515781033,0.96,778,3,20,60,10.7612794303436,0.1012780209,10.2645455474566,0.0506389871244278,12.1300205347326,0.0506390678495683,0.179767094721402,-0.0363984876056618,0,0.563384645320982,9.98285322479608,0,10.5462378701171,0.1012780209,2.78247882157187,10.7612794303436,0.1012780209,13.5212599455185,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-31.7028910231097,TRUE,-16.0455773095206,TRUE,10.7612794303436,24,TRUE,0.000157335459005055,0.85,FALSE,3.80951801132004e-06,0.75,TRUE,25.1790921023925,TRUE,9.98285322479608,TRUE,2.96060050502492e-65,0.05,TRUE,4.40202946964171e-30,TRUE,10.7612794303436,0.1012780209,10.2645455474566,0.0506389871244278,12.1300205347326,0.0506390678495683,0.179767094721402,-0.0363984876056618,0,0.563384645320982,9.98285322479608,0,10.5462378701171,0.1012780209,2.78247882157187,10.7612794303436,0.1012780209,13.5212599455185,0,NA,TRUE
779,HR,50,SCV040,24,6.71636999562383e-16,0.323698638,0.323698637999999,779,0.323698638,0.05,TRUE,0.323698637999999,0.1,TRUE,1c_3a_4b_5b_7,ambiguous,0.3,683274204.138196,4.39062382544334e-10,0.999999999651861,85.8965332256808,11505679.7272976,7.46557659013303e-06,0.999994080440928,1.10406783256024,26532694.5975794,4.16115984186906e-08,0.999999967005587,2.11192830674914,3.77801503821435,0.443969923571293,7.48877038634554,TRUE,1.08341368306428,85.8958881588723,1.10581272993935,1,TRUE,0.0971095914000005,3.5790222177367,26.4976279814457,779,2,20,30,NA,0.0971095914000005,26.4976279814457,0.0485547957000002,0.0868893462939837,1.11762368508836,25.9388161389015,0,27.0564398239899,0.0971095914000005,0,0.0047750926792158,0,1,1.49796920245147,15.8864297182507,0.0942923758842157,0.925385698858291,5.63691628680995,1330.14650818486,0.00423781609929735,0.996641489056982,-0.108618043842213,15.2183861496926,-0.00713729056246923,0.994343658957903,26.1352605462674,84.4774070149363,0.309375742814247,0.75877131777754,0.238945437756709,15.7321460460304,0.0151883561885062,0.987963516604771,0.0558421745690997,81.8838019458536,-149.767603891707,-137.439203081852,TRUE,0.0231652571819723,0.606274433992803,87.5913694042643,-0.128351172001567,52.8377611045353,0.219915184751153,1,TRUE,0,0.484890590599487,0.234871511950415,-2.60683305221311,1.08896918942781,5.73469050616102,779,3,20,49,0.719980403889023,0.484890590599487,-5.8205178405726,0.242444694178476,3.51689282242464,0.242443657336568,0.0387187798605211,-0.148635893893837,0,12.5233954258434,-12.0822155534943,0,0.441179872349087,0.484890590599487,3.26227116409593,1.88575724037668,0.484890590599487,5.1480284044726,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,0.443969923571293,FALSE,-149.767603891707,TRUE,0.719980403889023,24,TRUE,0.000131146283200395,0.85,FALSE,2.09980648545055e-10,0.75,TRUE,25.9388161389015,TRUE,-12.0822155534943,FALSE,6.31952853095602e-43,0.05,TRUE,0.475886810122526,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,HR,50,SCV040,24,1.85257978844922e-15,2.266014254,2.266014254,780,2.266014254,0.05,TRUE,2.266014254,0.1,TRUE,1c_8_9,double_sigmoidal,0.775459751051635,0.0212160470368843,36.5506236719541,2.36293614278761e-32,63.4085137032373,24.6216580266899,2.57531453139762,0.0138178215098024,0.289175606029929,0.00697503370724955,41.4586678956652,1.73667058662855e-34,0.573402768186827,31.809033863881,-55.618067727762,-48.5732672649878,TRUE,0.417386227939278,22.9020394003298,0.658534887949936,1,TRUE,1.7572028492863,2.64202140430156,6.94021454471831,780,3,20,24,NA,1.7572028492863,6.94021454471831,0.878601424643148,1.16064188487852,1.5139922763258,6.18321840655541,0,7.69721068288121,1.7572028492863,0.738057505675558,0.0296019206256036,24.9327574048419,9.8517198685569e-25,0.882470123179678,0.0198177869910062,44.5291960994516,9.59495998248524e-34,51.6169368261822,9.87203539808219,5.22860127063662,6.94712742980932e-06,0.29584127138056,0.00425316535837173,69.5579048668401,7.94653485982366e-41,62.8225946359575,52.1295160700419,1.20512522217832,0.235806380987087,0.40872720585333,0.0160854138130083,25.4098036024906,5.07389052806686e-25,0.194913880588823,55.0081908630778,-96.0163817261555,-83.6879809163006,TRUE,0.127907592104748,1.41881120558828,175.063498378873,0.359995726521593,89.4834543226846,0.367088412102312,1,TRUE,0.738057505675558,1.99968987785429,2.15070570109093,7.10019051313345,2.61760810983156,9.80945294047993,780,4,20,71,12.4440853525672,1.99968987785429,7.10016293238963,0.999833865787271,16.9096468243141,1.73779171238589,1.07520608618183,-0.342784608733012,1.4758861233738,1.85982008803111,6.17025288837408,0,8.03007297640519,1.99968987785429,1.52808422880057,16.1456047099138,1.99968987785429,17.6736889387144,1.4758861233738,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-55.618067727762,TRUE,-96.0163817261555,TRUE,12.4440853525672,24,TRUE,1,0.85,TRUE,0.738057507954883,0.75,TRUE,6.18321840655541,TRUE,6.17025288837408,TRUE,1.91211242022694e-08,0.05,TRUE,4.66779078356808e-07,TRUE,12.4440853525672,1.99968987785429,7.10016293238963,0.999833865787271,16.9096468243141,1.73779171238589,1.07520608618183,-0.342784608733012,1.4758861233738,1.85982008803111,6.17025288837408,0,8.03007297640519,1.99968987785429,1.52808422880057,16.1456047099138,1.99968987785429,17.6736889387144,1.4758861233738,NA,NA
781,HR,50,SCV040,24,7.07186200755648e-16,0.101741044,0.101741043999999,781,0.101741044,0.05,TRUE,0.101741043999999,0.1,TRUE,1c_4b_7,ambiguous,0.3,12227273616.4883,2.45353142008252e-11,0.999999999980546,151.874488855673,166042976.637639,9.14669755572463e-07,0.999999274745683,1.0614227828886,268454825.750698,3.95382269594327e-09,0.999999996864959,1.00000000071164,19.8514455443103,-31.7028910886206,-24.6580906258464,TRUE,0.963419171702117,151.874491991585,1.06141914468026,1,TRUE,0.0305223132000005,6.32810370231971,25.4741467893265,781,5,20,28,NA,0.0305223132000005,25.4741467893265,0.0152611566000003,0.0482870907910712,0.632100892805172,25.1580963429239,0,25.7901972357291,0.0305223132000005,0,0.0404472934820835,0,1,0.482554766546798,74.7653767090917,0.0064542544662671,0.994884960598604,7.06410056425001,1923516.66512076,3.67249251973937e-06,0.999997089504607,-0.0464954920363469,276.402642958503,-0.000168216524772259,0.999866686340324,180,79836.2897952568,0.00225461379106691,0.998213192455526,0.207790215169344,269.996884934365,0.000769602268633051,0.99939008081899,0.533892322799836,33.3440092752179,-52.6880185504359,-40.3596177405809,TRUE,0.0299651459790766,1.40226607555524,169.993656216953,-0.0936023118370213,74.7080799719691,0.180409094539937,1,TRUE,0,0.0490956257356479,0.294337523510417,-1.11589180887233,7.5,4.98696516406425,781,7,20,56,3.23716726786614,0.0490956257356479,-2.66434210623693,0.0245478155002153,3.88331148352544,0.024547803169035,0.00442197882188448,-0.0949268142014179,0,11.1026370123422,-8.21566061240802,0,2.88697639993415,0.0490956257356479,0.517194495029356,3.62471423601076,0.0490956257356479,4.14190873104012,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-31.7028910886206,TRUE,-52.6880185504359,TRUE,3.23716726786614,24,TRUE,8.88427502572309e-05,0.85,FALSE,3.51372969356256e-66,0.75,TRUE,25.1580963429239,TRUE,-8.21566061240802,FALSE,2.98555841211262e-72,0.05,TRUE,0.0367835202619125,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
782,HR,50,SCV040,24,1.47838818629738e-15,1.079383329,1.079383329,782,1.079383329,0.05,TRUE,1.079383329,0.1,TRUE,1c_3a_8,double_sigmoidal,0.500187579238235,0.061924190094572,8.07741818624253,6.20992217151842e-10,88.1213845364865,170.090564005667,0.518085086328191,0.607252890907206,0.415782041473747,0.0242459842059238,17.1484909807111,4.88567295421096e-20,4.07112761381259,-10.3328347859516,28.6656695719032,35.7104700346775,TRUE,1.07074997909367,154.049850094824,0.208257673571352,1,TRUE,0.539894134402618,3.67172435568694,9.97876899536992,782,3,20,23,NA,0.539894134402618,9.97876899536992,0.269947067201309,0.495585610694652,1.08940639669876,9.43406579702054,0,10.5234721937193,0.539894134402618,0,0.0221122575103189,0,1,0.826371165624934,0.0153730009108575,53.7547073871108,1.00374034907223e-36,46.5091397017285,6.80553207976709,6.83401961178033,4.72184092759189e-08,0.438159535906899,0.00361815176166102,121.100375210837,1.07282266273025e-49,168.228771777736,40.3941462788766,4.16468194713915,0.000179054142843777,0.36145929543091,0.00439121648344112,82.3141598219856,1.62721776133608e-43,0.109532380653487,67.3994493433712,-120.798898686742,-108.470497876887,TRUE,0.283671013312414,1.14105259152129,28.2414345434005,0.168539945445955,51.6353564333892,0.353895502972882,1,TRUE,0,0.891971259741851,1.93788082090535,10.5158288617656,7.00953215740565,8.67502309034184,782,3,20,56,17.1684379697659,0.891971259741851,10.5158152691219,0.445981190046477,19.1908391161427,0.44600710524339,0.432134888657861,-1.5630802085026,0,2.06410378600109,9.48376337612132,0,11.5478671621224,0.891971259741851,0.570649704915875,18.9055142636847,0.891971259741851,19.4761639686006,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,28.6656695719032,FALSE,-120.798898686742,TRUE,17.1684379697659,24,TRUE,1,0.85,TRUE,2.29080141423927e-15,0.75,TRUE,9.43406579702054,TRUE,9.48376337612132,TRUE,6.60796153203986e-17,0.05,TRUE,1.25926046595465e-09,TRUE,17.1684379697659,0.891971259741851,10.5158152691219,0.445981190046477,19.1908391161427,0.44600710524339,0.432134888657861,-1.5630802085026,0,2.06410378600109,9.48376337612132,0,11.5478671621224,0.891971259741851,0.570649704915875,18.9055142636847,0.891971259741851,19.4761639686006,0,NA,NA
