Cell,Mutation,MOI,dataSet,SCALING_timeRange,SCALING_intensityMin,SCALING_intensityMax,SCALING_intensityRange,DEC_dataInputName,DEC_intensityMaximum,DEC_threshold_minimum_for_intensity_maximum,DEC_test_minimum_for_intensity_maximum,DEC_intensityRange,DEC_threshold_intensity_range,DEC_test_intensity_range,DEC_decisonSteps,DEC_decision,SM_maximum_N_Estimate,SM_maximum_Std_Error,SM_maximum_t_value,SM_maximum_Pr_t,SM_slopeParam_N_Estimate,SM_slopeParam_Std_Error,SM_slopeParam_t_value,SM_slopeParam_Pr_t,SM_midPoint_N_Estimate,SM_midPoint_Std_Error,SM_midPoint_t_value,SM_midPoint_Pr_t,SM_residual_Sum_of_Squares,SM_log_likelihood,SM_AIC_value,SM_BIC_value,SM_isThisaFit,SM_startVector_maximum,SM_startVector_slopeParam,SM_startVector_midPoint,SM_model,SM_additionalParameters,SM_maximum_Estimate,SM_slopeParam_Estimate,SM_midPoint_Estimate,SM_dataInputName,SM_betterFit,SM_correctFit,SM_totalFit,SM_maximum_x,SM_maximum_y,SM_midPoint_x,SM_midPoint_y,SM_slope,SM_incrementTime,SM_startPoint_x,SM_startPoint_y,SM_reachMaximum_x,SM_reachMaximum_y,DSM_finalAsymptoteIntensityRatio_N_Estimate,DSM_finalAsymptoteIntensityRatio_Std_Error,DSM_finalAsymptoteIntensityRatio_t_value,DSM_finalAsymptoteIntensityRatio_Pr_t,DSM_maximum_N_Estimate,DSM_maximum_Std_Error,DSM_maximum_t_value,DSM_maximum_Pr_t,DSM_slope1Param_N_Estimate,DSM_slope1Param_Std_Error,DSM_slope1Param_t_value,DSM_slope1Param_Pr_t,DSM_midPoint1Param_N_Estimate,DSM_midPoint1Param_Std_Error,DSM_midPoint1Param_t_value,DSM_midPoint1Param_Pr_t,DSM_slope2Param_N_Estimate,DSM_slope2Param_Std_Error,DSM_slope2Param_t_value,DSM_slope2Param_Pr_t,DSM_midPointDistanceParam_N_Estimate,DSM_midPointDistanceParam_Std_Error,DSM_midPointDistanceParam_t_value,DSM_midPointDistanceParam_Pr_t,DSM_residual_Sum_of_Squares,DSM_log_likelihood,DSM_AIC_value,DSM_BIC_value,DSM_isThisaFit,DSM_startVector_finalAsymptoteIntensityRatio,DSM_startVector_maximum,DSM_startVector_slope1Param,DSM_startVector_midPoint1Param,DSM_startVector_slope2Param,DSM_startVector_midPointDistanceParam,DSM_model,DSM_additionalParameters,DSM_finalAsymptoteIntensityRatio_Estimate,DSM_maximum_Estimate,DSM_slope1Param_Estimate,DSM_midPoint1Param_Estimate,DSM_slope2Param_Estimate,DSM_midPointDistanceParam_Estimate,DSM_dataInputName,DSM_betterFit,DSM_correctFit,DSM_totalFit,DSM_maximum_x,DSM_maximum_y,DSM_midPoint1_x,DSM_midPoint1_y,DSM_midPoint2_x,DSM_midPoint2_y,DSM_slope1,DSM_slope2,DSM_finalAsymptoteIntensity,DSM_incrementTime,DSM_startPoint_x,DSM_startPoint_y,DSM_reachMaximum_x,DSM_reachMaximum_y,DSM_decrementTime,DSM_startDeclinePoint_x,DSM_startDeclinePoint_y,DSM_endDeclinePoint_x,DSM_endDeclinePoint_y,DEC_test_name,DEC_test_sm_modelCheck,DEC_test_dsm_modelCheck,DEC_test_dataScalingParameters,DEC_test_sigmoidalFit,DEC_test_doublesigmoidalFit,DEC_test_sigmoidalAdditionalParameters,DEC_test_doublesigmoidalAdditionalParameters,DEC_threshold_AIC,DEC_sigmoidalAIC,DEC_test_sigmoidalAIC,DEC_doublesigmoidalAIC,DEC_test_doublesigmoidalAIC,DEC_dsm_maximum_x,DEC_timeRange,DEC_test_dsm_maximum_x,DEC_sm_tmax_IntensityRatio,DEC_threshold_sm_tmax_IntensityRatio,DEC_test_sm_tmax_IntensityRatio,DEC_dsm_tmax_IntensityRatio,DEC_threshold_dsm_tmax_IntensityRatio,DEC_test_dsm_tmax_IntensityRatio,DEC_sm_startPoint_x,DEC_test_sm_startPoint_x,DEC_dsm_startPoint_x,DEC_test_dsm_startPoint_x,DEC_sm_startIntensity,DEC_threshold_t0_max_int,DEC_test_sm_startIntensity,DEC_dsm_startIntensity,DEC_test_dsm_startIntensity,COMB_maximum_x,COMB_maximum_y,COMB_midPoint1_x,COMB_midPoint1_y,COMB_midPoint2_x,COMB_midPoint2_y,COMB_slope1,COMB_slope2,COMB_finalAsymptoteIntensity,COMB_incrementTime,COMB_startPoint_x,COMB_startPoint_y,COMB_reachMaximum_x,COMB_reachMaximum_y,COMB_decrementTime,COMB_startDeclinePoint_x,COMB_startDeclinePoint_y,COMB_endDeclinePoint_x,COMB_endDeclinePoint_y,DSM_warning_startDeclinePoint_cor,DSM_warning_reachMaximum_cor
227,WT,2000,SCV096,24,2.07873364277799e-15,1.875081069,1.875081069,227,1.875081069,0.4,TRUE,1.875081069,0.1,TRUE,1c_6_8,sigmoidal,0.969834331506609,0.00482163474655068,201.142223018949,9.79235365686345e-62,33.8870750819164,1.72091832069031,19.6912745215724,3.43502160500375e-22,0.275637519791135,0.00171353859519128,160.858658547091,7.3878953413449e-58,0.0279715183398377,96.7476680657317,-185.495336131463,-178.450535668689,TRUE,0.320228776987642,69.6829182057362,0.376060527577065,1,TRUE,1.81851799507431,1.41196146174652,6.61530047498725,227,3,20,25,NA,1.81851799507431,6.61530047498725,0.909258997537157,0.641919331634367,2.83293851027083,5.19883121985183,0,8.03176973012266,1.81851799507431,0.9916616363648,0.0154132362726929,64.3383140840896,1.39185943175831e-39,0.971201540305113,0.00559326602963568,173.637644832061,1.77914802455304e-55,33.7779848813306,1.78194672222398,18.9556648692468,1.21055684387835e-20,0.275783659145937,0.00178896057424007,154.158600875308,1.44427910086582e-53,180,2099.89623116374,0.0857185213862906,0.932152357998342,0.63,0.124407929409602,5.06398589695824,1.15734689631651e-05,0.0277139855796356,96.9465346802317,-179.893069360463,-167.564668550609,TRUE,0.0373068891931325,0.947689721826464,109.084849537842,0.892494124560617,118.004940370861,0.60539321315242,1,TRUE,0.9916616363648,1.82108162240976,1.40741603672211,6.61880781950249,7.5,15.12,227,3,20,318,19.1618441939459,1.82108162240976,6.61880812825818,0.910541032334115,21.7388042975798,1.81348930248581,0.640754886238604,-0.0284715771496173,1.80589678163273,2.84208776479252,5.19776424586192,0,8.03985201065444,1.82108162240976,0.53333332035796,21.4721376374009,1.82108162240976,22.0054709577588,1.80589678163273,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-185.495336131463,TRUE,-179.893069360463,TRUE,19.1618441939459,24,TRUE,0.999999999978143,0.85,TRUE,0.991661636724471,0.75,FALSE,5.19883121985183,TRUE,5.19776424586192,TRUE,0.000159635856252793,0.05,TRUE,0.000163929247232061,TRUE,NA,1.81851799507431,6.61530047498725,0.909258997537157,NA,NA,0.641919331634367,NA,NA,2.83293851027083,5.19883121985183,0,8.03176973012266,1.81851799507431,NA,NA,NA,NA,NA,NA,NA
228,WT,2000,SCV096,24,1.95178457070142e-18,4.07093292529527e-15,4.06898114072457e-15,228,4.07093292529527e-15,0.4,FALSE,4.06898114072457e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,WT,2000,SCV096,24,2.72510412614793e-18,2.848513974,2.848513974,229,2.848513974,0.4,TRUE,2.848513974,0.1,TRUE,1c_3a_8,double_sigmoidal,0.567431280284207,0.0542949387983976,10.4509056063427,5.33116237217431e-13,58.0190742951692,76.3274353843846,0.760133941393228,0.451631837450813,0.267157001699013,0.0258533286944732,10.3335630338435,7.43363080193102e-13,3.84959403771313,-9.12985994717797,26.2597198943559,33.3045203571302,TRUE,1.34967119107023,98.207010252371,0.165081187747419,1,TRUE,1.61633593117427,2.41746142896538,6.41176804077631,229,3,20,24,NA,1.61633593117427,6.41176804077631,0.808167965587137,0.976857442466163,1.65462826089925,5.58445391032669,0,7.23908217122594,1.61633593117427,0.225196435225471,0.0181668065841406,12.3960385763156,9.68200760837866e-15,0.93289038702829,0.0185903137223997,50.1815300676847,1.23687107045591e-35,31.1681868425207,3.80511763544627,8.19112306862105,7.82790133271133e-10,0.297991415911611,0.00453965388409691,65.6418800903567,6.66812469758964e-40,80.9717412731837,19.8315919108091,4.0829672997179,0.000228228250841639,0.379925859901802,0.00605816315087434,62.7130452647135,3.55705792532504e-39,0.135507269740323,62.8241403205622,-111.648280641124,-99.3198798312694,TRUE,0.175797367235646,0.707929202634841,93.1992431958253,0.925675607996527,146.853442787202,0.620425665900111,1,TRUE,0.225196435225471,2.65735130366035,1.2986744517717,7.15179398187868,3.37382255304932,9.11822063764324,229,5,20,59,13.5314829630286,2.65735130366035,7.15125851737244,1.32867776071375,16.2702103091178,1.62790100759807,0.863059910261032,-1.73719659014952,0.598426040726071,3.07898822789328,5.6117644034258,0,8.69075263131909,2.65735130366035,1.18519992187935,15.6776103481781,2.65735130366035,16.8628102700574,0.598426040726071,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,26.2597198943559,FALSE,-111.648280641124,TRUE,13.5314829630286,24,TRUE,1,0.85,TRUE,0.225196435229128,0.75,TRUE,5.58445391032669,TRUE,5.6117644034258,TRUE,2.99832965548912e-07,0.05,TRUE,0.000245978740858068,TRUE,13.5314829630286,2.65735130366035,7.15125851737244,1.32867776071375,16.2702103091178,1.62790100759807,0.863059910261032,-1.73719659014952,0.598426040726071,3.07898822789328,5.6117644034258,0,8.69075263131909,2.65735130366035,1.18519992187935,15.6776103481781,2.65735130366035,16.8628102700574,0.598426040726071,NA,NA
230,WT,2000,SCV096,24,3.44020001823083e-17,0.568050329,0.568050329,230,0.568050329,0.4,TRUE,0.568050329,0.1,TRUE,1c_8_9,sigmoidal,0.717020352508184,0.270890280535993,2.64690320778384,0.0115621037167137,10.8272107542068,5.18562534680954,2.08792769050858,0.0432169638577438,0.836706081969433,0.0904544263355243,9.25002916790189,1.74074227216647e-11,0.895812320938366,22.2169691101124,-36.4339382202247,-29.3891377574505,TRUE,1.48665811065584,67.7993831917201,0.242033125900198,1,TRUE,0.40730364714197,0.451133781425283,20.0809459672664,230,4,20,25,NA,0.40730364714197,20.0809459672664,0.203651823570985,0.0459371086308665,8.8665494908465,15.6476712218431,0,24.5142207126896,0.40730364714197,0.628622519896003,0.275453213344542,2.28213899654062,0.0283268684832631,0.678449630333464,0.148489719416387,4.56900068907121,5.29556973646001e-05,9.61804687313423,6.13426627507581,1.56792131965536,0.125413159349967,0.938805124104697,0.315645188034192,2.97424183765159,0.00514645027856186,180,746.599603752387,0.241093082684916,0.810814032431584,0.04,0.318056833123392,0.125763686971258,0.900599881585717,0.821245861670255,24.08549964716,-34.17099929432,-21.842598484465,TRUE,0.997963133500889,1.17462785728276,106.224726355635,0.858391632805578,19.5535540348478,0.150985520905815,1,TRUE,0.628622519896003,0.385393535720853,0.40075195304726,22.5313229785127,7.5,0.96,230,4,20,177,22.9986440876287,0.385393535720853,20.0076843935402,0.192696709298379,23.5201446221273,0.313830517368274,0.0566268845575886,-0.285720537911149,0.242267055576473,6.80584034830512,16.6047642193876,0,22.9986440876287,0.385393535720853,0.500931718772306,23.2696787627411,0.385393535720853,23.7706104815134,0.242267055576473,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-36.4339382202247,TRUE,-34.17099929432,TRUE,22.9986440876287,24,TRUE,0.854210975147707,0.85,TRUE,0.638275049817767,0.75,TRUE,15.6476712218431,TRUE,16.6047642193876,TRUE,4.73707452428175e-05,0.05,TRUE,8.65615205883543e-05,TRUE,NA,0.40730364714197,20.0809459672664,0.203651823570985,NA,NA,0.0459371086308665,NA,NA,8.8665494908465,15.6476712218431,0,24.5142207126896,0.40730364714197,NA,NA,NA,NA,NA,NA,TRUE
231,WT,2000,SCV096,24,1.01512600434944e-17,0.310065397,0.310065397,231,0.310065397,0.4,FALSE,0.310065397,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,WT,2000,SCV096,24,5.30571646522731e-18,3.79225985860661e-15,3.78695414214138e-15,232,3.79225985860661e-15,0.4,FALSE,3.78695414214138e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,WT,2000,SCV096,24,6.05433702934533e-17,0.239827797,0.239827797,233,0.239827797,0.4,FALSE,0.239827797,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,WT,2000,SCV096,24,1.58122173277661e-17,0.379978799,0.379978799,234,0.379978799,0.4,FALSE,0.379978799,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,WT,2000,SCV096,24,4.72633641446009e-17,0.842068611,0.842068611,235,0.842068611,0.4,TRUE,0.842068611,0.1,TRUE,1c_6_8,sigmoidal,0.914373974421754,0.00875366668736892,104.456110459534,2.24395576782258e-50,48.6319476032891,5.92472017774282,8.20831130320431,4.13500468275624e-10,0.243370774881677,0.00285838986258784,85.1426105539507,7.70654871383264e-47,0.101768380364058,68.9801458739668,-129.960291747934,-122.915491285159,TRUE,1.3865412035957,19.2452342231525,-0.240845124875195,1,TRUE,0.769965622575876,2.02633115013704,5.84089859716024,235,3,20,25,NA,0.769965622575876,5.84089859716024,0.384982811287938,0.39005133139004,1.97401100986355,4.85389309222846,0,6.82790410209202,0.769965622575876,0.982926498084451,0.0203909028147475,48.2041676631188,5.35591513079537e-35,0.922461924662211,0.0133193668080376,69.2571905224164,9.317100348825e-41,47.3479726385333,5.93007955984474,7.98437392967674,1.44449874298763e-09,0.244105985812161,0.00303471340098381,80.4379041964971,3.80145664309884e-43,180,4872.72610288623,0.0369403073760665,0.970731189683476,0.421141109957423,0.0830849827876105,5.06879938862096,1.14023145917604e-05,0.0998428058934992,69.3908483829866,-124.781696765973,-112.453295956118,TRUE,0.884177095256746,0.730400308594108,58.5950370370341,0.291020657182671,64.9498425801424,0.377827040324919,1,TRUE,0.982926498084451,0.776776231600695,1.97283219327222,5.85854365949187,7.5,10.1073866389781,235,3,20,361,13.7200419328397,0.776776231600695,5.85854693827591,0.388389462119416,15.9659301595726,0.770145091340652,0.383112378088875,-0.0248668003355323,0.763513941122507,2.02754146309649,4.84477620672767,0,6.87231766982416,0.776776231600695,0.533333211319383,15.6992635539129,0.776776231600695,16.2325967652323,0.763513941122507,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-129.960291747934,TRUE,-124.781696765973,TRUE,13.7200419328397,24,TRUE,1,0.85,TRUE,0.982926498084451,0.75,FALSE,4.85389309222846,TRUE,4.84477620672767,TRUE,5.57615311373832e-06,0.05,TRUE,7.42590626216992e-06,TRUE,NA,0.769965622575876,5.84089859716024,0.384982811287938,NA,NA,0.39005133139004,NA,NA,1.97401100986355,4.85389309222846,0,6.82790410209202,0.769965622575876,NA,NA,NA,NA,NA,NA,NA
236,WT,2000,SCV096,24,9.09325995482504e-17,1.937370635,1.937370635,236,1.937370635,0.4,TRUE,1.937370635,0.1,TRUE,1c_3a_8,double_sigmoidal,0.582653917193011,0.0633112500153685,9.20300763373927,2.00274751952731e-11,66.1996744378956,111.059866395946,0.596071979790458,0.554485467780205,0.196847645562594,0.028919178206072,6.80682017171786,3.4873391881507e-08,5.83535095539577,-18.0731442667236,44.1462885334472,51.1910889962215,TRUE,0.557002039533108,32.2127316228556,0.269192455217708,1,TRUE,1.12881658953746,2.75831976824565,4.72434349350226,236,5,20,25,NA,1.12881658953746,4.72434349350226,0.564408294768731,0.778409278411204,1.45015818907178,3.99926439896637,0,5.44942258803815,1.12881658953746,0.123732675851398,0.00840765815320967,14.7166634985227,4.81802296450266e-17,0.949405064892512,0.00757499038357649,125.334161077081,3.01751683690218e-50,37.9998187581971,2.4558602854642,15.4731191277905,9.70905047154601e-18,0.22294324763226,0.00194253386764961,114.769297640104,7.7826236749859e-49,180,42.3909145158353,4.24619289429956,0.000140377478888516,0.460920973835636,0.00233407345105393,197.474922491197,1.53204191361546e-57,0.034227179580395,92.4082529179008,-170.816505835802,-158.488105025947,TRUE,0.463611292652786,1.07594958124682,108.312918137375,0.156759124777745,85.7311657978455,0.622885465237778,1,TRUE,0.123732675851398,1.83934949344302,1.58332578159155,5.35063794317425,7.5,11.0621033720553,236,3,20,48,14.3135419797794,1.83934949344302,5.35062090418201,0.919663106431905,16.4127415278641,1.03346857215924,0.728072974292189,-3.02205589370515,0.227587634649618,2.52632573710236,4.08745803563083,0,6.61378377273319,1.83934949344302,0.533332908286261,16.1460750737209,1.83934949344302,16.6794079820072,0.227587634649618,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,44.1462885334472,FALSE,-170.816505835802,TRUE,14.3135419797794,24,TRUE,1,0.85,TRUE,0.123732675851398,0.75,TRUE,3.99926439896637,TRUE,4.08745803563083,TRUE,2.47299047054343e-06,0.05,TRUE,0.000384872108881917,TRUE,14.3135419797794,1.83934949344302,5.35062090418201,0.919663106431905,16.4127415278641,1.03346857215924,0.728072974292189,-3.02205589370515,0.227587634649618,2.52632573710236,4.08745803563083,0,6.61378377273319,1.83934949344302,0.533332908286261,16.1460750737209,1.83934949344302,16.6794079820072,0.227587634649618,NA,NA
237,WT,2000,SCV096,24,1.82944283355027e-17,3.243849773,3.243849773,237,3.243849773,0.4,TRUE,3.243849773,0.1,TRUE,1c_3a_8,double_sigmoidal,0.537398595608123,0.0518412179581213,10.3662417044724,6.77508763707833e-13,81.2137107072373,133.56912942334,0.608027551409989,0.546606264101754,0.227754576628219,0.022734025579204,10.0182247017685,1.83246631665548e-12,3.80574191933107,-8.88354003042344,25.7670800608469,32.8118805236211,TRUE,1.01659774985164,18.2803232413298,0.189533829276916,1,TRUE,1.74324031237393,3.38390461280155,5.46610983907726,237,3,20,24,NA,1.74324031237393,5.46610983907726,0.871620156186964,1.47473973356594,1.18206641666781,4.87507663074336,0,6.05714304741117,1.74324031237393,0.255993494981428,0.0147480684746069,17.357764199576,2.28315361179435e-19,0.965734148806042,0.0189926611830504,50.8477532189059,7.64442737629875e-36,35.4249021684555,4.10047002445581,8.63922963884048,2.11009059638577e-10,0.25742880675082,0.00379214288255001,67.884785653887,1.94291214512166e-40,61.4172729502957,12.4068975987626,4.95025226583809,1.64485176725245e-05,0.329949958869033,0.00575333451801473,57.3493437303011,9.40821031470053e-38,0.112288696307667,66.8651102476502,-119.7302204953,-107.401819685445,TRUE,0.726706092478707,0.536259233392775,81.7500574495481,0.111843085663859,132.359949715978,0.372384440100286,1,TRUE,0.255993494981428,3.13269649938283,1.47603759035231,6.17829136201969,2.55905303959565,7.91879901285678,237,4,20,59,11.0642503906188,3.13269649938283,6.17671902462499,1.56635181735594,14.0979916052602,1.96732458183299,1.15733850994393,-1.49283285559298,0.801949925593096,2.70681090490509,4.82331357217244,0,7.53012447707753,3.13269649938283,1.5612910481287,13.3173460811958,3.13269649938283,14.8786371293245,0.801949925593096,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,25.7670800608469,FALSE,-119.7302204953,TRUE,11.0642503906188,24,TRUE,1,0.85,TRUE,0.255993494988776,0.75,TRUE,4.87507663074336,TRUE,4.82331357217244,TRUE,1.61547990290363e-08,0.05,TRUE,0.000343459173517658,TRUE,11.0642503906188,3.13269649938283,6.17671902462499,1.56635181735594,14.0979916052602,1.96732458183299,1.15733850994393,-1.49283285559298,0.801949925593096,2.70681090490509,4.82331357217244,0,7.53012447707753,3.13269649938283,1.5612910481287,13.3173460811958,3.13269649938283,14.8786371293245,0.801949925593096,NA,NA
238,WT,2000,SCV096,24,1.24029513448477e-17,0.224911094,0.224911094,238,0.224911094,0.4,FALSE,0.224911094,0.1,TRUE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,WT,2000,SCV096,24,2.01784990598131e-15,3.923574402,3.923574402,239,3.923574402,0.4,TRUE,3.923574402,0.1,TRUE,1c_3a_8,double_sigmoidal,0.526727272308894,0.0545775513453012,9.65098761900101,5.32561738079509e-12,98.2967203263178,204.352589189314,0.48101529183589,0.633126454103005,0.187982277431012,0.0226025689769708,8.316854496608,2.95543057731798e-10,4.4870020610999,-12.4240273467627,32.8480546935255,39.8928551562997,TRUE,1.17155308043584,76.2573330849013,0.368266435919795,1,TRUE,2.06665364246646,4.09569668026324,4.51157465834429,239,6,20,30,NA,2.06665364246646,4.51157465834429,1.03332682123323,2.11609661567596,0.976634822416319,4.02325724713613,0,4.99989206955245,2.06665364246646,0.119694958961574,0.0185584150470715,6.44963261452986,1.5498812969162e-07,0.968371343942695,0.0178614949651362,54.2155819450083,7.34708617701319e-37,40.4859749528233,4.45058307610315,9.096779963553,5.67344840946653e-11,0.216838695784188,0.00320965156114299,67.5583288881893,2.31905241031526e-40,15.6331040530736,1.6823003462781,9.29269502182533,3.25890770285047e-11,0.394001636727469,0.0089220533898473,44.1604213191344,1.2979840205051e-33,0.0847782513546892,72.907344697084,-131.814689394168,-119.486288584313,TRUE,0.647635288303718,1.38926253290847,107.292847364731,0.376613103095442,94.2493993898551,0.237624086348806,1,TRUE,0.119694958961574,3.7994770167239,1.6869156230343,5.20412869882052,0.651379335544732,9.45603928145925,239,4,20,42,8.24917262129155,3.7994770167239,5.18178656016657,1.89973849501256,14.7242925075773,2.1271276297074,1.62996935601697,-0.556040165618684,0.454778245592211,2.33101131791115,4.01628090121099,0,6.34729221912215,3.7994770167239,6.01521073106324,11.7166871420457,3.7994770167239,17.7318978731089,0.454778245592211,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,32.8480546935255,FALSE,-131.814689394168,TRUE,8.24917262129155,24,TRUE,1,0.85,TRUE,0.121739801557505,0.75,TRUE,4.02325724713613,TRUE,4.01628090121099,TRUE,1.95144492410312e-08,0.05,TRUE,0.000597243960741934,TRUE,8.24917262129155,3.7994770167239,5.18178656016657,1.89973849501256,14.7242925075773,2.1271276297074,1.62996935601697,-0.556040165618684,0.454778245592211,2.33101131791115,4.01628090121099,0,6.34729221912215,3.7994770167239,6.01521073106324,11.7166871420457,3.7994770167239,17.7318978731089,0.454778245592211,NA,NA
