Cell,Mutation,MOI,dataSet,SCALING_timeRange,SCALING_intensityMin,SCALING_intensityMax,SCALING_intensityRange,DEC_dataInputName,DEC_intensityMaximum,DEC_threshold_minimum_for_intensity_maximum,DEC_test_minimum_for_intensity_maximum,DEC_intensityRange,DEC_threshold_intensity_range,DEC_test_intensity_range,DEC_decisonSteps,DEC_decision,SM_maximum_N_Estimate,SM_maximum_Std_Error,SM_maximum_t_value,SM_maximum_Pr_t,SM_slopeParam_N_Estimate,SM_slopeParam_Std_Error,SM_slopeParam_t_value,SM_slopeParam_Pr_t,SM_midPoint_N_Estimate,SM_midPoint_Std_Error,SM_midPoint_t_value,SM_midPoint_Pr_t,SM_residual_Sum_of_Squares,SM_log_likelihood,SM_AIC_value,SM_BIC_value,SM_isThisaFit,SM_startVector_maximum,SM_startVector_slopeParam,SM_startVector_midPoint,SM_model,SM_additionalParameters,SM_maximum_Estimate,SM_slopeParam_Estimate,SM_midPoint_Estimate,SM_dataInputName,SM_betterFit,SM_correctFit,SM_totalFit,SM_maximum_x,SM_maximum_y,SM_midPoint_x,SM_midPoint_y,SM_slope,SM_incrementTime,SM_startPoint_x,SM_startPoint_y,SM_reachMaximum_x,SM_reachMaximum_y,DSM_finalAsymptoteIntensityRatio_N_Estimate,DSM_finalAsymptoteIntensityRatio_Std_Error,DSM_finalAsymptoteIntensityRatio_t_value,DSM_finalAsymptoteIntensityRatio_Pr_t,DSM_maximum_N_Estimate,DSM_maximum_Std_Error,DSM_maximum_t_value,DSM_maximum_Pr_t,DSM_slope1Param_N_Estimate,DSM_slope1Param_Std_Error,DSM_slope1Param_t_value,DSM_slope1Param_Pr_t,DSM_midPoint1Param_N_Estimate,DSM_midPoint1Param_Std_Error,DSM_midPoint1Param_t_value,DSM_midPoint1Param_Pr_t,DSM_slope2Param_N_Estimate,DSM_slope2Param_Std_Error,DSM_slope2Param_t_value,DSM_slope2Param_Pr_t,DSM_midPointDistanceParam_N_Estimate,DSM_midPointDistanceParam_Std_Error,DSM_midPointDistanceParam_t_value,DSM_midPointDistanceParam_Pr_t,DSM_residual_Sum_of_Squares,DSM_log_likelihood,DSM_AIC_value,DSM_BIC_value,DSM_isThisaFit,DSM_startVector_finalAsymptoteIntensityRatio,DSM_startVector_maximum,DSM_startVector_slope1Param,DSM_startVector_midPoint1Param,DSM_startVector_slope2Param,DSM_startVector_midPointDistanceParam,DSM_model,DSM_additionalParameters,DSM_finalAsymptoteIntensityRatio_Estimate,DSM_maximum_Estimate,DSM_slope1Param_Estimate,DSM_midPoint1Param_Estimate,DSM_slope2Param_Estimate,DSM_midPointDistanceParam_Estimate,DSM_dataInputName,DSM_betterFit,DSM_correctFit,DSM_totalFit,DSM_maximum_x,DSM_maximum_y,DSM_midPoint1_x,DSM_midPoint1_y,DSM_midPoint2_x,DSM_midPoint2_y,DSM_slope1,DSM_slope2,DSM_finalAsymptoteIntensity,DSM_incrementTime,DSM_startPoint_x,DSM_startPoint_y,DSM_reachMaximum_x,DSM_reachMaximum_y,DSM_decrementTime,DSM_startDeclinePoint_x,DSM_warning_startDeclinePoint_cor,DSM_startDeclinePoint_y,DSM_endDeclinePoint_x,DSM_endDeclinePoint_y,DEC_test_name,DEC_test_sm_modelCheck,DEC_test_dsm_modelCheck,DEC_test_dataScalingParameters,DEC_test_sigmoidalFit,DEC_test_doublesigmoidalFit,DEC_test_sigmoidalAdditionalParameters,DEC_test_doublesigmoidalAdditionalParameters,DEC_threshold_AIC,DEC_sigmoidalAIC,DEC_test_sigmoidalAIC,DEC_doublesigmoidalAIC,DEC_test_doublesigmoidalAIC,DEC_dsm_maximum_x,DEC_timeRange,DEC_test_dsm_maximum_x,DEC_sm_tmax_IntensityRatio,DEC_threshold_sm_tmax_IntensityRatio,DEC_test_sm_tmax_IntensityRatio,DEC_dsm_tmax_IntensityRatio,DEC_threshold_dsm_tmax_IntensityRatio,DEC_test_dsm_tmax_IntensityRatio,DEC_sm_startPoint_x,DEC_test_sm_startPoint_x,DEC_dsm_startPoint_x,DEC_test_dsm_startPoint_x,DEC_sm_startIntensity,DEC_threshold_t0_max_int,DEC_test_sm_startIntensity,DEC_dsm_startIntensity,DEC_test_dsm_startIntensity,COMB_maximum_x,COMB_maximum_y,COMB_midPoint1_x,COMB_midPoint1_y,COMB_slope1,COMB_incrementTime,COMB_startPoint_x,COMB_startPoint_y,COMB_reachMaximum_x,COMB_reachMaximum_y,COMB_midPoint2_x,COMB_midPoint2_y,COMB_slope2,COMB_finalAsymptoteIntensity,COMB_decrementTime,COMB_startDeclinePoint_x,COMB_startDeclinePoint_y,COMB_endDeclinePoint_x,COMB_endDeclinePoint_y,DSM_warning_reachMaximum_cor
1299,WT,500,SCV036,24,7.39040448343381e-16,2.35364652002696e-15,1.61460607168358e-15,1299,2.35364652002696e-15,0.3,FALSE,1.61460607168358e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,WT,500,SCV036,24,1.66828594151419e-15,0.333269397,0.333269396999998,1300,0.333269397,0.3,TRUE,0.333269396999998,0.1,TRUE,1c_6_8,sigmoidal,0.89356558425305,0.0090605023787148,98.6220793178357,2.21630936096484e-49,46.0295949458454,5.0789952300579,9.06273639979786,3.0477175564536e-11,0.403018419191006,0.00274053877642076,147.058097720975,2.65564173541152e-56,0.0831940478980128,73.3129042377409,-138.625808475482,-131.581008012708,TRUE,1.01171148587018,69.2928535215813,0.546167906590272,1,TRUE,0.297798063443967,1.91789978941022,9.67244206058415,1300,2,20,23,NA,0.297798063443967,9.67244206058415,0.148899031721983,0.142786710791489,2.08561470316968,8.6296347089993,0,10.715249412169,0.297798063443967,0.608638238153259,43.5745235431273,0.0139677542899779,0.988930752965908,0.889289175783403,0.197493230764046,4.50288433858209,6.47433893304046e-05,47.5601294183671,6.76462720475147,7.03070959844778,2.57994103156312e-08,0.402662348386595,0.00421250383031075,95.5874141856605,6.60957292332391e-46,0.01,0.957787184210976,0.0104407327273208,0.99172574557054,0.04,0.51683540355338,0.0773940788982129,0.938727068466923,0.0839651617942665,73.1145416539169,-132.229083307834,-119.900682497979,TRUE,0.15587520878762,0.444183519110084,9.05896478004288,0.587840675637126,104.682754239375,0.566562037528493,1,TRUE,0.608638238153259,0.296372867371962,1.98167205909863,9.66389636127828,0.000416666666666667,0.96,1300,4,14,500,12.542353057204,0.296372867371962,9.66281839001418,0.14860912353048,2650.07199752808,0.238543789285844,0.147373593559439,-1.81802383332948e-05,0.180383859833701,2.01103101453808,8.65730288274514,0,10.6683338972832,0.296372867371962,6379.94977908745,12.542353057204,TRUE,0.296372867371962,5840.0468870718,0.180383859833701,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-138.625808475482,TRUE,-132.229083307834,TRUE,12.542353057204,24,TRUE,0.999999999998835,0.85,TRUE,1.00036266537749,0.75,FALSE,8.6296347089993,TRUE,8.65730288274514,TRUE,2.61470577137895e-09,0.05,TRUE,1.43674937086857e-09,TRUE,NA,0.297798063443967,9.67244206058415,0.148899031721983,0.142786710791489,2.08561470316968,8.6296347089993,0,10.715249412169,0.297798063443967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,WT,500,SCV036,24,9.79298180151731e-16,1.181111718,1.181111718,1301,1.181111718,0.3,TRUE,1.181111718,0.1,TRUE,1c_8_9,double_sigmoidal,0.718082971911039,0.0250516586367519,28.6640889660527,2.77204238038019e-28,54.6844350708214,24.5687134532288,2.22577528021252,0.0317298289497574,0.312925946811419,0.00937307798583558,33.3856122059697,7.90783221951549e-31,0.75973369848094,25.7593725921845,-43.5187451843691,-36.4739447215948,TRUE,1.25734821399674,128.337383844252,0.825413552252576,1,TRUE,0.848136212620393,2.27851812795089,7.51022272347405,1301,3,20,24,NA,0.848136212620393,7.51022272347405,0.424068106310197,0.483123433856794,1.75552695891749,6.6324592440153,0,8.38798620293279,0.848136212620393,0.693531580450107,0.0498924654942176,13.9005273357454,2.90244762360855e-16,0.964629847502395,0.0613723831974149,15.7176534011967,5.85649645316929e-18,35.4190088383517,9.70379406365681,3.65001654054108,0.000804821884018663,0.333347478533802,0.00974885632747671,34.1934958662051,1.33913799752633e-29,180,309.045139109203,0.582439188394405,0.563803653321824,0.160496792335939,0.0193379445487902,8.29957868226379,5.68734708431286e-10,0.441694814734965,37.4198717049945,-60.839743409989,-48.5113426001341,TRUE,0.0969640966504812,1.23068490196019,49.8475080588018,0.452985998264048,178.292665055166,0.0718534695659764,1,TRUE,0.693531580450107,1.13933561641763,1.47579203493132,8.00033948481125,7.5,3.85192301606253,1301,4,20,118,11.0368738823847,1.13933561641763,7.98221780737244,0.569667806292354,11.8549285455468,0.964756527082234,0.425976229365133,-0.660393699203343,0.790165230717217,2.67464599636388,6.6448948091905,0,9.31954080555438,1.13933561641763,0.52873064373817,11.5905632236778,NA,1.13933561641763,12.1192938674159,0.790165230717217,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-43.5187451843691,TRUE,-60.839743409989,TRUE,11.0368738823847,24,TRUE,1,0.85,TRUE,0.693531580450107,0.75,TRUE,6.6324592440153,TRUE,6.6448948091905,TRUE,3.13863520882346e-08,0.05,TRUE,8.60697075340219e-06,TRUE,11.0368738823847,1.13933561641763,7.98221780737244,0.569667806292354,0.425976229365133,2.67464599636388,6.6448948091905,0,9.31954080555438,1.13933561641763,11.8549285455468,0.964756527082234,-0.660393699203343,0.790165230717217,0.52873064373817,11.5905632236778,1.13933561641763,12.1192938674159,0.790165230717217,NA
1302,WT,500,SCV036,24,9.94257835362107e-16,2.633741261,2.633741261,1302,2.633741261,0.3,TRUE,2.633741261,0.1,TRUE,1c_3a_8,double_sigmoidal,0.607423957577219,0.0440577640491545,13.7869901182349,8.73166962154102e-17,54.6599486746302,53.519248155013,1.02131383677725,0.313243279437169,0.248213672110541,0.0204275658515879,12.1509177311621,5.271866293904e-15,2.5908904146402,-0.616588970803369,9.23317794160674,16.277978404381,TRUE,1.16642988407984,16.1748981763888,-0.0307203272473999,1,TRUE,1.59979753999104,2.27749786144292,5.95712813065298,1302,3,20,26,NA,1.59979753999104,5.95712813065298,0.799898769995518,0.910883869017809,1.75631339450118,5.07897143340239,0,6.83528482790357,1.59979753999104,0.0727488736542992,0.061858804271909,1.17604720153531,0.247087673418802,0.740432799002183,0.0209555030251083,35.3335731485432,4.1215195551354e-30,32.9052631649753,8.34496390662742,3.94312827870262,0.00034458123265273,0.26303610072651,0.00882195703756531,29.8160713780922,1.78954438528546e-27,180,120.096432936879,1.49879555618946,0.142411071311429,0.618601350985118,0.0104810054445493,59.0211840131067,3.28573302579649e-38,0.380011521735263,40.6538502464668,-67.3077004929337,-54.9792996830787,TRUE,0.690256971400231,1.31027079960331,96.6747032745904,0.156311983247288,89.0280694919941,0.316044529629871,1,TRUE,0.0727488736542992,1.95010841372977,1.37105263187397,6.31286641743624,7.5,14.8464324236428,1302,4,20,48,18.6732540636678,1.95010841372977,6.31286649597666,0.975054309726707,21.1593000924595,1.04598410481597,0.668425352764087,-3.39045058659522,0.141868190602613,2.91746625956906,4.85413336619213,0,7.77159962576119,1.95010841372977,0.533333306869704,20.8926334390246,NA,1.95010841372977,21.4259667458943,0.141868190602613,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,9.23317794160674,FALSE,-67.3077004929337,TRUE,18.6732540636678,24,TRUE,1,0.85,TRUE,0.072748874172432,0.75,TRUE,5.07897143340239,TRUE,4.85413336619213,TRUE,2.05041001839621e-06,0.05,TRUE,0.000339661410625511,TRUE,18.6732540636678,1.95010841372977,6.31286649597666,0.975054309726707,0.668425352764087,2.91746625956906,4.85413336619213,0,7.77159962576119,1.95010841372977,21.1593000924595,1.04598410481597,-3.39045058659522,0.141868190602613,0.533333306869704,20.8926334390246,1.95010841372977,21.4259667458943,0.141868190602613,NA
1303,WT,500,SCV036,24,1.15827574509662e-15,2.371909476,2.371909476,1303,2.371909476,0.3,TRUE,2.371909476,0.1,TRUE,1c_8_9,double_sigmoidal,0.71246008631958,0.0212925324524134,33.4605612513145,7.25131889195515e-31,35.221858885047,11.4051149496974,3.08825110841882,0.0036514151611933,0.231587345266005,0.0104479375531371,22.1658431712648,4.44994861098797e-24,0.58718852556846,31.2982464297764,-54.5964928595527,-47.5516923967785,TRUE,1.10621412154287,105.677813168108,0.252206856587436,1,TRUE,1.68989083001319,1.46757745354363,5.55809628638412,1303,3,20,27,NA,1.68989083001319,5.55809628638412,0.844945415006595,0.62001142026937,2.72558016637661,4.19530620319581,0,6.92088636957243,1.68989083001319,0.651136196926492,0.015868437644292,41.0334156091739,1.86369552785255e-32,0.965491424516283,0.018950378413052,50.948398151844,7.11224261255828e-36,20.3812387464753,2.14538473701085,9.50003903489704,1.82208459750861e-11,0.275567901482751,0.00916874837640917,30.0551275015657,1.34703455524795e-27,34.1254753010245,8.63984945180677,3.94977661258763,0.000337931073610435,0.227997231978637,0.0173677761809519,13.1276007707131,1.70207556638926e-15,0.0595109698839075,80.5157297956007,-147.031459591201,-134.703058781346,TRUE,0.585596055723727,1.09661538312212,119.546152248832,0.150370191929396,135.594063745297,0.576247620375361,1,TRUE,0.651136196926492,2.29005825880691,0.849218281103139,6.61362963558602,1.42189480420935,5.47193356748729,1303,6,20,61,9.80051464161762,2.29005825880691,6.38362658094144,1.14502372579971,12.2122804442901,1.89059951161222,0.533028586702233,-0.306613885401689,1.49113982537964,4.29631414888112,4.23546950650088,0,8.531783655382,2.29005825880691,2.60561726479095,10.9094718118947,NA,2.29005825880691,13.5150890766856,1.49113982537964,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-54.5964928595527,TRUE,-147.031459591201,TRUE,9.80051464161762,24,TRUE,0.999999999998239,0.85,TRUE,0.651136213903079,0.75,TRUE,4.19530620319581,TRUE,4.23546950650088,TRUE,0.00048441936800508,0.05,TRUE,0.00919817832343637,TRUE,9.80051464161762,2.29005825880691,6.38362658094144,1.14502372579971,0.533028586702233,4.29631414888112,4.23546950650088,0,8.531783655382,2.29005825880691,12.2122804442901,1.89059951161222,-0.306613885401689,1.49113982537964,2.60561726479095,10.9094718118947,2.29005825880691,13.5150890766856,1.49113982537964,NA
1304,WT,500,SCV036,24,9.58563735222444e-16,3.148933152,3.148933152,1304,3.148933152,0.3,TRUE,3.148933152,0.1,TRUE,1c_3b_6_8,sigmoidal,0.994996955822964,0.0143791095787505,69.1973971248799,2.91922394540175e-43,34.6465794949215,1.2515211733288,27.6835743839383,1.04497864446258e-27,0.906243516354643,0.00143483360768019,631.60181884772,1.32072012396263e-81,0.00688778704138018,126.878562297559,-245.757124595119,-238.712324132344,TRUE,1.1720575905405,26.4437440981879,0.882721148321871,1,TRUE,3.13317890033001,1.44360747895506,21.7498443925114,1304,6,20,22,NA,3.13317890033001,21.7498443925114,1.56658945016501,1.13077012335515,2.770836296093,20.3644262444649,0,23.1352625405579,3.13317890033001,0,349.500327116034,0,1,0.336229887451702,94895.502221473,3.54315936562502e-06,0.999997192002719,49.3522600732766,87.7696764044496,0.56229283386961,0.5773075298691,0.716885452775589,0.0483816075051648,14.8173136392597,3.87997103318534e-17,0.01,39.4788732008052,0.000253300035923924,0.999799256615107,0.04,741771.323230775,5.392497491785e-08,0.999999957263796,1.82367846192274,6.93305028276124,0.133899434477517,12.4623002443325,TRUE,0.581820697523654,1.33676147656515,46.2026142034493,0.704547784416936,6.24644279877422,0.155088829889428,1,TRUE,0,1.05876543928989,2.05634416971986,17.2052508666141,0.000416666666666667,0.96,1304,2,20,134,20.0843286778677,1.05876543928989,17.2042690440574,0.530583720509921,17.2042461391944,0.53057121510642,0.545971558155167,0.54597153708591,0,1.93923185828114,16.2346531149168,0,18.1738849731979,1.05876543928989,-1.93923193311686,20.0843286778677,TRUE,1.05876543928989,16.2346301726359,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-245.757124595119,TRUE,0.133899434477517,FALSE,20.0843286778677,24,TRUE,0.962613469740164,0.85,TRUE,1.00186048181144,0.75,FALSE,20.3644262444649,TRUE,16.2346531149168,TRUE,7.24275300219122e-14,0.05,TRUE,4.59698620157189e-16,TRUE,NA,3.13317890033001,21.7498443925114,1.56658945016501,1.13077012335515,2.770836296093,20.3644262444649,0,23.1352625405579,3.13317890033001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1305,WT,500,SCV036,24,1.2481997067295e-15,0.372500905,0.372500904999999,1305,0.372500905,0.3,TRUE,0.372500904999999,0.1,TRUE,1c_8_9,double_sigmoidal,0.73212194499974,0.0306419816796876,23.8927740592267,2.7194441596579e-25,68.6584045375469,39.2261338847003,1.75032300504961,0.0877303349656142,0.389679352854449,0.00949909756414796,41.0227761345666,2.62549049702593e-34,1.02301683672906,19.362192741579,-30.724385483158,-23.6795850203838,TRUE,0.68263767035678,30.9083122012392,0.232627786532976,1,TRUE,0.272716087082764,2.86076685573112,9.35230446850677,1305,4,20,22,NA,0.272716087082764,9.35230446850677,0.136358043541382,0.195044285737763,1.39822649021069,8.65319122340142,0,10.0514177136121,0.272716087082764,0.248085299168171,0.060729036432845,4.08511831803073,0.00022677902101617,0.797332104182473,0.0139534646640697,57.142231222014,1.07401695952843e-37,59.857059731247,12.231298300205,4.89376174647329,1.9578508888506e-05,0.393816857443314,0.0038972065481603,101.05106120927,8.51745646826337e-47,180,71.0384793145325,2.53383802323563,0.0156482291055305,0.555117926940205,0.00584751605829386,94.9322620761085,8.51629730225196e-46,0.16244877042664,58.9253861549528,-103.850772309906,-91.5223715000507,TRUE,0.487590754870325,0.475349546503276,165.867933581988,0.484969236494508,125.730640528025,0.452667065863498,1,TRUE,0.248085299168171,0.297006930393526,2.49404415546863,9.45160457863953,7.5,13.3228302465649,1305,4,20,53,19.3396343623109,0.297006930393526,9.45161000141217,0.148504469428158,22.774453889836,0.185337008814098,0.185187099706792,-0.418732267625186,0.073683053181698,1.60382084315688,8.64969957983373,0,10.2535204229906,0.297006930393526,0.533333336067925,22.507787221802,NA,0.297006930393526,23.0411205578699,0.073683053181698,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-30.724385483158,TRUE,-103.850772309906,TRUE,19.3396343623109,24,TRUE,1,0.85,TRUE,0.24816189460346,0.75,TRUE,8.65319122340142,TRUE,8.64969957983373,TRUE,6.55035706373538e-13,0.05,TRUE,1.71895587650437e-11,TRUE,19.3396343623109,0.297006930393526,9.45161000141217,0.148504469428158,0.185187099706792,1.60382084315688,8.64969957983373,0,10.2535204229906,0.297006930393526,22.774453889836,0.185337008814098,-0.418732267625186,0.073683053181698,0.533333336067925,22.507787221802,0.297006930393526,23.0411205578699,0.073683053181698,NA
1306,WT,500,SCV036,24,1.10421689576004e-15,2.45967731974553e-15,1.3554604239855e-15,1306,2.45967731974553e-15,0.3,FALSE,1.3554604239855e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1307,WT,500,SCV036,24,7.18382799834944e-16,2.87805951187387e-15,2.15967671203893e-15,1307,2.87805951187387e-15,0.3,FALSE,2.15967671203893e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1308,WT,500,SCV036,24,1.01998005673103e-15,2.79657590033021e-15,1.77659584359918e-15,1308,2.79657590033021e-15,0.3,FALSE,1.77659584359918e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1309,WT,500,SCV036,24,8.28458728389814e-16,2.44124026242644e-15,1.61278153403662e-15,1309,2.44124026242644e-15,0.3,FALSE,1.61278153403662e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1310,WT,500,SCV036,24,1.03528933690023e-15,0.662873153,0.662873152999999,1310,0.662873153,0.3,TRUE,0.662873152999999,0.1,TRUE,1c_8_9,double_sigmoidal,0.842604445166899,0.0278012767345957,30.3081204942782,3.27804877814346e-29,47.7517702497942,16.1224344861681,2.96182132361969,0.00512579124642704,0.486633123713419,0.00809019617711323,60.1509670544307,7.52428750502878e-41,0.663455811057845,28.6727456441922,-49.3454912883845,-42.3006908256102,TRUE,0.900219428446144,141.842584111709,0.927016592046711,1,TRUE,0.558539865299598,1.98965709374143,11.6791949691221,1310,2,20,27,NA,0.558539865299598,11.6791949691221,0.279269932649799,0.277825701282681,2.01039667216136,10.6739966330414,0,12.6843933052027,0.558539865299598,0,0.907982909936603,0,1,0.889312130378782,0.0120969362070314,73.5154848433326,1.04041956012994e-41,41.1990743319928,4.85548039823641,8.48506655427071,3.30378169333968e-10,0.49085826187367,0.00328261578157714,149.532657653231,4.45102230771116e-53,142.392550221993,216.442692186726,0.657876451190833,0.514690027892336,0.497435712880367,0.0222714660330003,22.3351131058594,4.50756717948555e-23,0.0944640183048316,70.5814754864826,-127.162950972965,-114.83455016311,TRUE,0.652769941370934,1.09953531017527,97.3059064837988,0.453652528140228,24.6487093114504,0.368822896869387,1,TRUE,0,0.58950113586533,1.71662809716636,11.7805982849681,5.93302292591638,11.9384571091288,1310,3,20,82,20.8774862067372,0.58950113586533,11.7805985733728,0.294750703644032,23.7190551326669,0.29475085889967,0.252988607137942,-0.874381122857593,0,2.33014894439063,10.6155241011775,0,12.9456730455681,0.58950113586533,0.674192432172784,23.3819589165805,NA,0.58950113586533,24.0561513487533,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-49.3454912883845,TRUE,-127.162950972965,TRUE,20.8774862067372,24,TRUE,0.999999999977425,0.85,TRUE,0.15884453607317,0.75,TRUE,10.6739966330414,TRUE,10.6155241011775,TRUE,4.51955537010524e-11,0.05,TRUE,9.72273047017081e-10,TRUE,20.8774862067372,0.58950113586533,11.7805985733728,0.294750703644032,0.252988607137942,2.33014894439063,10.6155241011775,0,12.9456730455681,0.58950113586533,23.7190551326669,0.29475085889967,-0.874381122857593,0,0.674192432172784,23.3819589165805,0.58950113586533,24.0561513487533,0,NA
1311,WT,500,SCV036,24,9.11890459992923e-16,2.24821902298834e-15,1.33632856299542e-15,1311,2.24821902298834e-15,0.3,FALSE,1.33632856299542e-15,0.1,FALSE,1a_1b_1c,no_signal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
