"","Cell","Mutation","MOI","dataSet","SCALING_timeRange","SCALING_intensityMin","SCALING_intensityMax","SCALING_intensityRange","DEC_dataInputName","DEC_intensityMaximum","DEC_threshold_minimum_for_intensity_maximum","DEC_test_minimum_for_intensity_maximum","DEC_intensityRange","DEC_threshold_intensity_range","DEC_test_intensity_range","DEC_decisonSteps","DEC_decision","SM_maximum_N_Estimate","SM_maximum_Std_Error","SM_maximum_t_value","SM_maximum_Pr_t","SM_slopeParam_N_Estimate","SM_slopeParam_Std_Error","SM_slopeParam_t_value","SM_slopeParam_Pr_t","SM_midPoint_N_Estimate","SM_midPoint_Std_Error","SM_midPoint_t_value","SM_midPoint_Pr_t","SM_residual_Sum_of_Squares","SM_log_likelihood","SM_AIC_value","SM_BIC_value","SM_isThisaFit","SM_startVector_maximum","SM_startVector_slopeParam","SM_startVector_midPoint","SM_model","SM_additionalParameters","SM_maximum_Estimate","SM_slopeParam_Estimate","SM_midPoint_Estimate","SM_dataInputName","SM_betterFit","SM_correctFit","SM_totalFit","SM_maximum_x","SM_maximum_y","SM_midPoint_x","SM_midPoint_y","SM_slope","SM_incrementTime","SM_startPoint_x","SM_startPoint_y","SM_reachMaximum_x","SM_reachMaximum_y","DSM_finalAsymptoteIntensityRatio_N_Estimate","DSM_finalAsymptoteIntensityRatio_Std_Error","DSM_finalAsymptoteIntensityRatio_t_value","DSM_finalAsymptoteIntensityRatio_Pr_t","DSM_maximum_N_Estimate","DSM_maximum_Std_Error","DSM_maximum_t_value","DSM_maximum_Pr_t","DSM_slope1Param_N_Estimate","DSM_slope1Param_Std_Error","DSM_slope1Param_t_value","DSM_slope1Param_Pr_t","DSM_midPoint1Param_N_Estimate","DSM_midPoint1Param_Std_Error","DSM_midPoint1Param_t_value","DSM_midPoint1Param_Pr_t","DSM_slope2Param_N_Estimate","DSM_slope2Param_Std_Error","DSM_slope2Param_t_value","DSM_slope2Param_Pr_t","DSM_midPointDistanceParam_N_Estimate","DSM_midPointDistanceParam_Std_Error","DSM_midPointDistanceParam_t_value","DSM_midPointDistanceParam_Pr_t","DSM_residual_Sum_of_Squares","DSM_log_likelihood","DSM_AIC_value","DSM_BIC_value","DSM_isThisaFit","DSM_startVector_finalAsymptoteIntensityRatio","DSM_startVector_maximum","DSM_startVector_slope1Param","DSM_startVector_midPoint1Param","DSM_startVector_slope2Param","DSM_startVector_midPointDistanceParam","DSM_model","DSM_additionalParameters","DSM_finalAsymptoteIntensityRatio_Estimate","DSM_maximum_Estimate","DSM_slope1Param_Estimate","DSM_midPoint1Param_Estimate","DSM_slope2Param_Estimate","DSM_midPointDistanceParam_Estimate","DSM_dataInputName","DSM_betterFit","DSM_correctFit","DSM_totalFit","DSM_maximum_x","DSM_maximum_y","DSM_midPoint1_x","DSM_midPoint1_y","DSM_midPoint2_x","DSM_midPoint2_y","DSM_slope1","DSM_slope2","DSM_finalAsymptoteIntensity","DSM_incrementTime","DSM_startPoint_x","DSM_startPoint_y","DSM_reachMaximum_x","DSM_reachMaximum_y","DSM_decrementTime","DSM_startDeclinePoint_x","DSM_startDeclinePoint_y","DSM_endDeclinePoint_x","DSM_endDeclinePoint_y","DEC_test_name","DEC_test_sm_modelCheck","DEC_test_dsm_modelCheck","DEC_test_dataScalingParameters","DEC_test_sigmoidalFit","DEC_test_doublesigmoidalFit","DEC_test_sigmoidalAdditionalParameters","DEC_test_doublesigmoidalAdditionalParameters","DEC_threshold_AIC","DEC_sigmoidalAIC","DEC_test_sigmoidalAIC","DEC_doublesigmoidalAIC","DEC_test_doublesigmoidalAIC","DEC_dsm_maximum_x","DEC_timeRange","DEC_test_dsm_maximum_x","DEC_sm_tmax_IntensityRatio","DEC_threshold_sm_tmax_IntensityRatio","DEC_test_sm_tmax_IntensityRatio","DEC_dsm_tmax_IntensityRatio","DEC_threshold_dsm_tmax_IntensityRatio","DEC_test_dsm_tmax_IntensityRatio","DEC_sm_startPoint_x","DEC_test_sm_startPoint_x","DEC_dsm_startPoint_x","DEC_test_dsm_startPoint_x","DEC_sm_startIntensity","DEC_threshold_t0_max_int","DEC_test_sm_startIntensity","DEC_dsm_startIntensity","DEC_test_dsm_startIntensity","COMB_maximum_x","COMB_maximum_y","COMB_midPoint1_x","COMB_midPoint1_y","COMB_midPoint2_x","COMB_midPoint2_y","COMB_slope1","COMB_slope2","COMB_finalAsymptoteIntensity","COMB_incrementTime","COMB_startPoint_x","COMB_startPoint_y","COMB_reachMaximum_x","COMB_reachMaximum_y","COMB_decrementTime","COMB_startDeclinePoint_x","COMB_startDeclinePoint_y","COMB_endDeclinePoint_x","COMB_endDeclinePoint_y","DSM_warning_reachMaximum_cor","DSM_warning_startDeclinePoint_cor","Dirt","Dried_wells","Out_of_focus","Multiple_infections","DDOM","decision_bio","dataSet_bio"
"266","266","WT","50","SCV028",24,1.36858267252333e-15,2.88765982069541e-15,1.51907714817207e-15,266,2.88765982069541e-15,0.3,FALSE,1.51907714817207e-15,0.1,FALSE,"1a_1b_1c","no_signal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"no signal","MOI_50"
"267","267","WT","50","SCV028",24,5.82179132363759e-16,3.29975157645997e-15,2.71757244409621e-15,267,3.29975157645997e-15,0.3,FALSE,2.71757244409621e-15,0.1,FALSE,"1a_1b_1c","no_signal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"no signal","MOI_50"
"268","268","WT","50","SCV028",24,1.78899668625556e-15,3.44330241209827e-15,1.65430572584271e-15,268,3.44330241209827e-15,0.3,FALSE,1.65430572584271e-15,0.1,FALSE,"1a_1b_1c","no_signal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"no signal","MOI_50"
"269","269","WT","50","SCV028",24,1.49768884040415e-15,3.25835612937342e-15,1.76066728896927e-15,269,3.25835612937342e-15,0.3,FALSE,1.76066728896927e-15,0.1,FALSE,"1a_1b_1c","no_signal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"no signal","MOI_50"
"270","270","WT","50","SCV028",24,3.22102984997444e-16,3.16361441787332e-15,2.84151143287588e-15,270,3.16361441787332e-15,0.3,FALSE,2.84151143287588e-15,0.1,FALSE,"1a_1b_1c","no_signal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"no signal","MOI_50"
"271","271","WT","50","SCV028",24,7.5428594808653e-16,2.52822520961054e-15,1.77393926152401e-15,271,2.52822520961054e-15,0.3,FALSE,1.77393926152401e-15,0.1,FALSE,"1a_1b_1c","no_signal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"no signal","MOI_50"
"272","272","WT","50","SCV028",24,1.71528829936404e-15,3.56399295223411e-15,1.84870465287007e-15,272,3.56399295223411e-15,0.3,FALSE,1.84870465287007e-15,0.1,FALSE,"1a_1b_1c","no_signal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"no signal","MOI_50"
"273","273","WT","50","SCV028",24,1.88739223205484e-15,3.32788524206262e-15,1.44049301000778e-15,273,3.32788524206262e-15,0.3,FALSE,1.44049301000778e-15,0.1,FALSE,"1a_1b_1c","no_signal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"no signal","MOI_50"
"274","274","WT","50","SCV028",24,9.41509093982168e-16,2.7838757413812e-15,1.84236664739903e-15,274,2.7838757413812e-15,0.3,FALSE,1.84236664739903e-15,0.1,FALSE,"1a_1b_1c","no_signal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"no signal","MOI_50"
"275","275","WT","50","SCV028",24,1.68793703114614e-15,0.352597616,0.352597615999998,275,0.352597616,0.3,TRUE,0.352597615999998,0.1,TRUE,"1c_6_8","sigmoidal",0.856329330472118,0.0155811420518932,54.9593430070852,2.66799294664473e-39,22.5546148413212,3.23205854401268,6.97840541381996,2.00990256501347e-08,0.312664694402784,0.00727919164784601,42.953216446129,4.34210230583317e-35,0.249417551854872,49.7069233052421,-91.4138466104842,-84.36904614771,TRUE,1.10041831377894,129.522191352088,0.520112258153967,1,TRUE,0.301939680435345,0.939775618388382,7.50395266566682,275,4,20,29,NA,0.301939680435345,7.50395266566682,0.150969840217673,0.0709388874742792,4.25633515249053,5.37578508942156,0,9.63212024191209,0.301939680435345,0.862925333293404,0.0297212905593657,29.0339119551282,4.60086798489394e-27,0.934669293216414,0.0242090182963485,38.6083104145281,1.6884887855379e-31,18.1071422581648,2.33030215313745,7.77029804215985,2.73749835794123e-09,0.330115078777288,0.00910824188780994,36.2435564232323,1.65058694168519e-30,44.2701079983638,43.954817879266,1.00717305028914,0.320393203920654,0.355703375726295,0.0342918963824434,10.3728114584064,1.67577987568396e-12,0.164594915401414,58.6432050194219,-103.286410038844,-90.9580092289889,TRUE,0.646907139802352,1.26759885381907,4.01654215567978,0.162993104553316,146.739442245835,0.519195930820424,1,TRUE,0.862925333293404,0.329562164536513,0.754464260756868,7.92276189065491,1.84458783326516,8.53688101743107,275,2,20,123,13.6346177325933,0.329562164536513,7.87338520050185,0.16478000611507,16.4781575554636,0.306974852443384,0.0633179660971169,-0.021161069477249,0.284387540673566,5.20487603835902,5.27094718132234,0,10.4758232196814,0.329562164536513,2.13479871192311,15.4107581995021,0.329562164536513,17.5455569114252,0.284387540673566,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,-91.4138466104842,TRUE,-103.286410038844,TRUE,13.6346177325933,24,TRUE,0.999999814939543,0.85,TRUE,0.862925460520371,0.75,FALSE,5.37578508942156,TRUE,5.27094718132234,TRUE,0.000261147534026595,0.05,TRUE,0.000849239315163532,TRUE,NA,0.301939680435345,7.50395266566682,0.150969840217673,NA,NA,0.0709388874742792,NA,NA,4.25633515249053,5.37578508942156,0,9.63212024191209,0.301939680435345,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,"infection","MOI_50"
"276","276","WT","50","SCV028",24,1.41512719753664e-15,1.692315221,1.692315221,276,1.692315221,0.3,TRUE,1.692315221,0.1,TRUE,"1c_3a_8","double_sigmoidal",0.515776686939912,0.0458270911566437,11.2548423633722,5.73524951436309e-14,46.9064955028839,50.4908622926065,0.92900959446978,0.358456735113427,0.284452726282348,0.0262016066333,10.8563085563171,1.71393112612562e-13,2.61238345397441,-0.794209055993665,9.58841811198733,16.6332185747616,TRUE,0.914305254723877,100.522694279775,0.779615091250744,1,TRUE,0.872856737945365,1.95443731262016,6.82686543077636,276,4,20,22,NA,0.872856737945365,6.82686543077636,0.436428368972683,0.426485944303085,2.04662486444117,5.80355299855578,0,7.85017786299695,0.872856737945365,0.209430364999713,0.0265470414022693,7.88902845428986,1.91915008314536e-09,0.877277628099124,0.025038736725895,35.036816661435,5.5815257890958e-30,18.3396175950559,2.39719514209516,7.65044833981557,3.92371942480303e-09,0.348164362646306,0.00934675934931757,37.2497407533795,6.15256415951441e-31,27.8076337806336,5.6036992623593,4.96237083374919,1.5844614152907e-05,0.352844610693872,0.0151013100572023,23.3651656285005,9.46691018472855e-24,0.151024065391969,60.4932413099056,-106.986482619811,-94.6580818099562,TRUE,0.0155218301806599,0.854156139772385,73.5111348015885,0.422373772817664,146.255945906106,0.106215338355396,1,TRUE,0.209430364999713,1.48463028307492,0.764150733127328,8.35594470351134,1.1586514075264,8.46827065665294,276,3,20,28,13.2379729130979,1.48463028307492,8.25528055316694,0.742320124136057,16.8882479929605,0.89777844409544,0.294483391421093,-0.351924383652317,0.310926662074009,5.0414737344287,5.73454368595259,0,10.7760174203813,1.48463028307492,3.33510173071859,15.2206971276012,1.48463028307492,18.5557988583198,0.310926662074009,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-10,9.58841811198733,FALSE,-106.986482619811,TRUE,13.2379729130979,24,TRUE,0.999999999999997,0.85,TRUE,0.20963176256047,0.75,TRUE,5.80355299855578,TRUE,5.73454368595259,TRUE,1.40052138833121e-06,0.05,TRUE,0.00259942715299581,TRUE,13.2379729130979,1.48463028307492,8.25528055316694,0.742320124136057,16.8882479929605,0.89777844409544,0.294483391421093,-0.351924383652317,0.310926662074009,5.0414737344287,5.73454368595259,0,10.7760174203813,1.48463028307492,3.33510173071859,15.2206971276012,1.48463028307492,18.5557988583198,0.310926662074009,NA,NA,0,0,1,0,1,"infection&lysis","MOI_50"
"277","277","WT","50","SCV028",24,1.01574525371753e-15,0.086434223,0.086434222999999,277,0.086434223,0.3,FALSE,0.086434222999999,0.1,FALSE,"1a_1b_1c","no_signal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"no signal","MOI_50"
"278","278","WT","50","SCV028",24,1.5663217297243e-15,3.29370576820802e-15,1.72738403848372e-15,278,3.29370576820802e-15,0.3,FALSE,1.72738403848372e-15,0.1,FALSE,"1a_1b_1c","no_signal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"no signal","MOI_50"
"279","279","WT","50","SCV028",24,1.24300710435025e-15,2.97825031547807e-15,1.73524321112782e-15,279,2.97825031547807e-15,0.3,FALSE,1.73524321112782e-15,0.1,FALSE,"1a_1b_1c","no_signal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"no signal","MOI_50"
"280","280","WT","50","SCV028",24,1.72035578053445e-15,3.63662995843682e-15,1.91627417790238e-15,280,3.63662995843682e-15,0.3,FALSE,1.91627417790238e-15,0.1,FALSE,"1a_1b_1c","no_signal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"no signal","MOI_50"
"281","281","WT","50","SCV028",24,1.52780562871601e-15,0.0837099090000001,0.0837099089999985,281,0.0837099090000001,0.3,FALSE,0.0837099089999985,0.1,FALSE,"1a_1b_1c","no_signal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"no signal","MOI_50"
"282","282","WT","50","SCV028",24,6.35058891666122e-16,3.06027430045418e-15,2.42521540878806e-15,282,3.06027430045418e-15,0.3,FALSE,2.42521540878806e-15,0.1,FALSE,"1a_1b_1c","no_signal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,"no signal","MOI_50"
